cluster	status	loglr	df	p	p.adjust	genes
chr3:clu_3187_NA	Success	1.01426717521872	1	0.154369413467527	0.351414242346802	CMTA6
chr3:clu_3188_NA	Success	0.544261293799138	1	0.296798787631207	0.535516663499754	HCF107
chr3:clu_3189_NA	Success	1.41087776930596	1	0.0929946421253924	0.262527009370841	AT3G17090
chr3:clu_3190_NA	Success	0.00989002564438124	1	0.888153106281254	0.945612229929353	AT3G17120
chr3:clu_3191_NA	Success	1.50036544316123	1	0.0832269630485	0.243148540301577	AT3G17300
chr3:clu_3192_NA	Not enough valid samples	NA	NA	NA	NA	DRM3
chr3:clu_3193_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	POK1
chr3:clu_3194_NA	Success	0.161676243271387	1	0.569599854673646	0.775411319833918	AT3G17450
chr3:clu_3195_NA	Success	4.79897994262592	2	0.00823814614623644	0.048562679978164	BSH
chr3:clu_3196_NA	Success	0.00875712822687547	1	0.894714232093642	0.950180841762005	HYH
chr3:clu_3197_NA	Success	2.92054138796595	2	0.0539044961536728	0.180982244881207	YSL5
chr3:clu_3198_NA	Not enough valid samples	NA	NA	NA	NA	AT3G17750
chr3:clu_3199_NA	Not enough valid samples	NA	NA	NA	NA	AT3G17830
chr3:clu_3200_NA	Success	0.235524619736736	1	0.492504864970292	0.712328211092058	AT3G17900
chr3:clu_3201_NA	Not enough valid samples	NA	NA	NA	NA	AT3G17920
chr3:clu_3202_NA	Not enough valid samples	NA	NA	NA	NA	Y-3
chr3:clu_3203_NA	Success	2.542292615786	1	0.024139450108892	0.103675843416395	MPK9
chr3:clu_3204_NA	Not enough valid samples	NA	NA	NA	NA	MYB4R1
chr3:clu_3205_NA	Not enough valid samples	NA	NA	NA	NA	SHH2
chr3:clu_3206_NA	Success	1.58404553172394	1	0.0750901641576223	0.226850546027286	SHH2
chr3:clu_3207_NA	Success	5.43969245992952	1	0.000972405342923006	0.0114077903070539	CCR4-3
chr3:clu_3208_NA	Success	0.0190093797769464	1	0.845405474779589	0.92931701122084	CCR4-3
chr3:clu_3209_NA	Success	0.0315283848394188	1	0.801728237132549	0.911810877010425	AT3G18535
chr3:clu_3210_NA	Success	0.057803905537412	1	0.733847877620532	0.87591106533092	TIC62
chr3:clu_3211_NA	Success	0.476284916967728	1	0.329066029716061	0.56779265649106	ATATG2
chr3:clu_3212_NA	Not enough valid samples	NA	NA	NA	NA	FUT11
chr3:clu_3213_NA	Success	0.470983492713458	1	0.331772496217575	0.570945917209948	ABF4
chr3:clu_3214_NA	Success	0.557040535314059	1	0.291196531797731	0.528253636203466	RTNLB11
chr3:clu_3215_NA	Success	0.552747438915802	1	0.293063362973407	0.530651130613578	AT3G19520
chr3:clu_3216_NA	Success	1.9238436393164	1	0.0498146347098903	0.172920498756172	AT3G19650
chr3:clu_3217_NA	Success	0.434553421572843	1	0.35120269090795	0.589246584912337	PRP40B
chr3:clu_3218_NA	Success	3.05856635568855	1	0.0133877784344061	0.0676116448571767	PRP40B
chr3:clu_3219_NA	Success	1.44635120483537	2	0.235427750427637	0.469764836227217	PRP40B
chr3:clu_3220_NA	Success	1.28599856044752	2	0.276374469182801	0.512780938206859	PRP40B
chr3:clu_3221_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3222_NA	Success	0.0570134800527171	1	0.735605265680589	0.876967131683265	ARC5
chr3:clu_3223_NA	Success	0.0158510272542571	1	0.858683152937243	0.931940138986965	AT3G19740
chr3:clu_3224_NA	Not enough valid samples	NA	NA	NA	NA	AT3G19780
chr3:clu_3225_NA	Not enough valid samples	NA	NA	NA	NA	AT3G19780
chr3:clu_3226_NA	Success	0.020329982399744	1	0.840195699813023	0.927377502151008	AT3G19800
chr3:clu_3227_NA	Success	0.0654179783812197	1	0.717566860139889	0.868163757352234	AT3G19800
chr3:clu_3228_NA	Success	2.88482590851032	1	0.0163052647616134	0.0774179106397866	DIM
chr3:clu_3229_NA	Not enough valid samples	NA	NA	NA	NA	MED35C
chr3:clu_3230_NA	Success	0.297461416586884	1	0.440521778542361	0.669604057062054	BHLH121
chr3:clu_3231_NA	Success	2.72791379278291	1	0.0195031639528726	0.0881104915563171	AT3G19900
chr3:clu_3232_NA	Success	6.6949672596383	2	0.00123712237743277	0.0136128611969336	FYPP3
chr3:clu_3233_NA	Not enough valid samples	NA	NA	NA	NA	TTN9
chr3:clu_3234_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYP705A15
chr3:clu_3235_NA	Not enough valid samples	NA	NA	NA	NA	CYP705A21
chr3:clu_3236_NA	Success	0.880018828687682	1	0.184619818648671	0.398160767686511	AT3G20240
chr3:clu_3237_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G20270
chr3:clu_3238_NA	Not enough valid samples	NA	NA	NA	NA	AT3G20270
chr3:clu_3239_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G20280
chr3:clu_3240_NA	Success	0.532411330241587	1	0.302117819455617	0.542193586701598	TGD2
chr3:clu_3241_NA	Success	0.0554004380550452	1	0.739234185602792	0.878860831858209	PYRB
chr3:clu_3242_NA	Not enough valid samples	NA	NA	NA	NA	AT3G20430
chr3:clu_3243_NA	Success	1.78689679839238	1	0.0586980704969464	0.191946510356067	JMJD5
chr3:clu_3244_NA	Success	0.622888933604116	1	0.264360416545893	0.500972128149508	ZTP29
chr3:clu_3245_NA	Not enough valid samples	NA	NA	NA	NA	NFYA9
chr3:clu_3246_NA	Not enough valid samples	NA	NA	NA	NA	AT3G21100
chr3:clu_3247_NA	Success	1.07658106372276	1	0.142276597184679	0.33486646409977	AT3G21100
chr3:clu_3248_NA	Success	1.37134051084465	1	0.0977007250458549	0.271490954850924	PUR7
chr3:clu_3249_NA	Success	1.81293377498507	1	0.0568879052209456	0.186634422460447	MNS2
chr3:clu_3250_NA	Success	0.298746637458692	1	0.439536056744463	0.669293540951796	GATA24
chr3:clu_3251_NA	Success	3.77300631737228	1	0.00601430131672193	0.038174986252456	ABCC8
chr3:clu_3252_NA	Success	0.0225623564854516	1	0.831774873390852	0.92359490417735	AT3G21300
chr3:clu_3253_NA	Success	5.68752357562883	1	0.000744373354697232	0.00946955976545212	AT3G21390
chr3:clu_3254_NA	Success	0.698714244821986	1	0.237154600166972	0.47133890540766	AT3G21610
chr3:clu_3255_NA	Success	0.578826464250085	1	0.28195283473934	0.517909482490391	AT3G21690
chr3:clu_3256_NA	Not enough valid samples	NA	NA	NA	NA	AT3G21810
chr3:clu_3257_NA	Success	0.0386105454534231	1	0.781099233174049	0.900912240969524	FHY3
chr3:clu_3258_NA	Success	0.0592128296034105	1	0.730748301405422	0.87359481710442	IQD5
chr3:clu_3259_NA	Success	1.30283915310625	1	0.106481589342882	0.282689229655904	IQD5
chr3:clu_3260_NA	Success	0.020419814424173	1	0.839847795278147	0.927377502151008	AT3G22210
chr3:clu_3261_NA	Not enough valid samples	NA	NA	NA	NA	AT3G22260
chr3:clu_3262_NA	Success	1.15044881963144	1	0.12929925601049	0.314384884573893	AT3G22290
chr3:clu_3263_NA	Success	0.00525636806429475	1	0.918334704242434	0.9628570024295	NRPB5A
chr3:clu_3264_NA	Success	2.33793256197407	1	0.0305892921638464	0.122316599302383	TIC
chr3:clu_3265_NA	Success	0.0812781441970856	1	0.68681382659882	0.852157895965202	TIC
chr3:clu_3266_NA	Success	6.48196215570789	1	0.000317550858676249	0.00561394215186713	WNK2
chr3:clu_3267_NA	Success	0.0266664508872054	1	0.817362057274722	0.916302810426579	PDF2
chr3:clu_3268_NA	Not enough valid samples	NA	NA	NA	NA	NET1A
chr3:clu_3269_NA	Success	0.000331920448104484	1	0.979444690746402	0.991067617724293	ARFC1
chr3:clu_3270_NA	Success	0.0950050664581568	1	0.662908184113088	0.842573853407938	AT3G23080
chr3:clu_3271_NA	Success	0.0265761091810077	1	0.817666242119108	0.916302810426579	AT3G23090
chr3:clu_3272_NA	Success	1.70413550541355	2	0.181929595362638	0.394035067840496	AT3G23255
chr3:clu_3273_NA	Not enough valid samples	NA	NA	NA	NA	AT3G23255
chr3:clu_3274_NA	Not enough valid samples	NA	NA	NA	NA	AT3G23255
chr3:clu_3275_NA	Success	14.0177028273108	2	8.16937840736392e-07	0.000111957617719101	XBAT35
chr3:clu_3276_NA	Not enough valid samples	NA	NA	NA	NA	MED33A
chr3:clu_3277_NA	Success	5.41212212363905	1	0.00100179577607468	0.0116169779417891	HGL1
chr3:clu_3278_NA	Success	0.00987867939358011	1	0.888216860749562	0.945612229929353	AT3G23660
chr3:clu_3279_NA	Success	3.88002028791226	1	0.00534147605104699	0.0354433845090182	AT3G23700
chr3:clu_3280_NA	Not enough valid samples	NA	NA	NA	NA	NRPD2
chr3:clu_3281_NA	Success	0.995116784626589	1	0.15831645977937	0.357979544752158	RBG4
chr3:clu_3282_NA	Success	4.4800436098493	1	0.00275941719433889	0.0227266863811462	AT3G23900
chr3:clu_3283_NA	Success	0.0534675006106795	1	0.743660944951351	0.882731397255246	DHAD
chr3:clu_3284_NA	Success	0.00988624091087331	1	0.888174368513295	0.945612229929353	ING1
chr3:clu_3285_NA	Success	0.248108117690435	1	0.48116741037153	0.707668166961056	AT3G24120
chr3:clu_3286_NA	Success	6.11492485530499	1	0.000470309866074557	0.00712169334784182	ATGR1
chr3:clu_3287_NA	Success	0.0173722464827506	1	0.852132074787633	0.931326017404675	AT3G24180
chr3:clu_3288_NA	Success	4.36870658642317	1	0.00311746464356347	0.0245408770243965	AT3G24190
chr3:clu_3289_NA	Success	1.45828729227526	1	0.0876737990373278	0.252868978796528	HCF101
chr3:clu_3290_NA	Success	1.40075687637005	1	0.0941753558696283	0.26486818838333	HCF101
chr3:clu_3291_NA	Success	0.747833387815518	1	0.221339304936252	0.452126019229539	VIL1
chr3:clu_3292_NA	Success	4.75094444623078	1	0.00205260485407642	0.0187533443486073	MSH7
chr3:clu_3293_NA	Success	7.18638168711462	1	0.000149955728443069	0.00327620667576706	AT3G24570
chr3:clu_3294_NA	Success	4.69706832737478	1	0.00217680486354326	0.019360078653637	AT3G24760
chr3:clu_3295_NA	Success	0.646605827343251	1	0.255456926173036	0.492456926094439	SFH9
chr3:clu_3296_NA	Not enough valid samples	NA	NA	NA	NA	SFH9
chr3:clu_3297_NA	Success	0.0231693413414291	1	0.829561327118593	0.923005717141443	AT3G25150
chr3:clu_3298_NA	Not enough valid samples	NA	NA	NA	NA	AT3G25440
chr3:clu_3299_NA	Success	0.272232507117963	1	0.460588147752682	0.689852590896341	AT3G25470
chr3:clu_3300_NA	Success	1.6262991116389	1	0.071310335619407	0.220062089961629	STR4A
chr3:clu_3301_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3302_NA	Success	4.3490631504508	1	0.00318537312744155	0.0248162790161144	CPuORF11,SAMDC3
chr3:clu_3303_NA	Success	0.0987527922077334	1	0.656741844961694	0.838023471253482	AT3G25680
chr3:clu_3304_NA	Not enough valid samples	NA	NA	NA	NA	AT3G25790
chr3:clu_3305_NA	Success	1.56305132485488	1	0.0770477307286789	0.230034472123055	AT3G25805
chr3:clu_3306_NA	Success	8.03470057125102	1	6.10627714247376e-05	0.00185963894793519	AT3G25840
chr3:clu_3307_NA	Success	7.9734266090029	1	6.51459872322078e-05	0.00192130515199876	AT3G25840
chr3:clu_3308_NA	Success	1.35044307593523	1	0.10029248849212	0.275142723206317	RPL15
chr3:clu_3309_NA	Not enough valid samples	NA	NA	NA	NA	B'ETA
chr3:clu_3310_NA	Success	0.231206617760108	1	0.496498298807169	0.714872192408603	PRXQ
chr3:clu_3311_NA	Success	0.441694656614231	1	0.347275051290969	0.586523256201544	PAP4
chr3:clu_3312_NA	Success	0.803298220660963	1	0.204970898244703	0.429425945588049	AT3G26085
chr3:clu_3313_NA	Success	0.606185317230569	1	0.270863131517711	0.508817658271587	AT3G26100
chr3:clu_3314_NA	Not enough valid samples	NA	NA	NA	NA	AT3G26115
chr3:clu_3315_NA	Success	0.00248702541250623	1	0.943774250115336	0.974188767840498	RZ1A,AT3G26430
chr3:clu_3316_NA	Success	1.16450957909488	1	0.126981866232691	0.311513691368237	AT3G26440
chr3:clu_3317_NA	Success	0.0828653410111713	1	0.683934298031313	0.8502004298487	AT3G26612
chr3:clu_3318_NA	Success	0.238134479272333	2	0.788096701296297	0.90380812263535	AT3G26670
chr3:clu_3319_NA	Success	0.379609793025281	1	0.383572861576884	0.619565466237415	NUDT13
chr3:clu_3320_NA	Success	0.0234131845956256	1	0.828680632063958	0.92262633148923	AT3G26700
chr3:clu_3321_NA	Success	0.97527927245531	1	0.162526674908284	0.363518436475567	AT3G26700
chr3:clu_3322_NA	Success	6.39662857793155e-07	1	0.999097534655221	0.999760725849814	CCL
chr3:clu_3323_NA	Success	0.0274106900753281	1	0.814876557682432	0.916231861796301	AT3G26890
chr3:clu_3324_NA	Not enough valid samples	NA	NA	NA	NA	AT3G26890
chr3:clu_3325_NA	Success	9.51959304774959	1	1.28061420176493e-05	0.000706369457182876	SKL1
chr3:clu_3326_NA	Success	0.771398875919687	1	0.214201845370774	0.442156803001955	SKL1
chr3:clu_3327_NA	Success	0.244251342285892	1	0.484595983858392	0.709595381900462	AT3G26910
chr3:clu_3328_NA	Success	0.168626870905257	1	0.561418719821305	0.768002468358091	AT3G26950
chr3:clu_3329_NA	Success	7.24372680261999	1	0.000141096170362255	0.00318735626944628	ARP2
chr3:clu_3330_NA	Success	3.24352777656486	2	0.0390259770427464	0.145263358992445	AT3G27110
chr3:clu_3331_NA	Success	0.000649872163876353	1	0.971240922151856	0.987851601346217	AT3G27110
chr3:clu_3332_NA	Success	0.263258739998946	1	0.468074674290006	0.696911181720675	AT3G27110
chr3:clu_3333_NA	Success	0.209628528480323	1	0.51730799134783	0.732234445317523	UKL2
chr3:clu_3334_NA	Success	0.465446882769584	1	0.334630788313339	0.574193982244375	GTE8
chr3:clu_3335_NA	Success	1.20066380775646	1	0.121232325753678	0.302829711803925	ACG9
chr3:clu_3336_NA	Success	0.0176752305021637	1	0.85086318151361	0.931326017404675	AT3G27325
chr3:clu_3337_NA	Success	0.576646756540498	1	0.28286076185248	0.518750119820698	AT3G27325
chr3:clu_3338_NA	Success	4.58854121780359	1	0.00245064368834212	0.0210504009126823	AT3G27340
chr3:clu_3339_NA	Not enough valid samples	NA	NA	NA	NA	AT3G27460
chr3:clu_3340_NA	Success	4.89059512266124	1	0.00176306148691894	0.016715818814656	AT3G27470
chr3:clu_3341_NA	Success	1.0489089374949	1	0.147509526477912	0.343060575990579	AT3G27470
chr3:clu_3342_NA	Success	1.54615546349427	1	0.0786630188942283	0.232975443974556	AT3G27470
chr3:clu_3343_NA	Success	0.0674571293291137	1	0.713390209465551	0.86554184367752	GC6
chr3:clu_3344_NA	Success	0.311607548160111	1	0.42985503931088	0.66089390286706	AT3G27610
chr3:clu_3345_NA	Success	8.19466351151053	2	0.000276123173360048	0.00501512872096713	AT3G27610
chr3:clu_3346_NA	Success	0.558425073114108	1	0.290597711259189	0.527872930295892	ATMDAR4
chr3:clu_3347_NA	Success	0.282704586542906	1	0.452088977599217	0.680503378662825	NQR
chr3:clu_3348_NA	Success	0.00151223187765481	1	0.956142347737083	0.979867157861082	DEGP1
chr3:clu_3349_NA	Success	0.0888138465778496	1	0.673419940215023	0.846689374373767	AT3G27990
chr3:clu_3350_NA	Not enough valid samples	NA	NA	NA	NA	UVH3
chr3:clu_3351_NA	Success	10.2804902138373	1	5.77615159876781e-06	0.000424758465128901	AT3G28070
chr3:clu_3352_NA	Success	2.5814851489161	1	0.0230734042930813	0.100239645451931	AT3G28080
chr3:clu_3353_NA	Success	6.54931094887286	2	0.00143110136065416	0.0147261795302808	AT3G28080
chr3:clu_3354_NA	Success	6.96839315496095	1	0.000189061940923275	0.00377164120327932	AT3G28100
chr3:clu_3355_NA	Success	3.07926924236179	1	0.0130779222449343	0.066830399268605	AT3G28130
chr3:clu_3356_NA	Success	5.8091326206785	2	0.00300003110906789	0.0238656828333501	AT3G28130
chr3:clu_3357_NA	Success	0.66976446354056	2	0.511829118008471	0.727445710879708	NA
chr3:clu_3358_NA	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr3:clu_3359_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3360_NA	Success	10.8254400749624	6	0.00140045873673534	0.014661052400198	NA
chr3:clu_3361_NA	Success	6.35210777985043	3	0.00532194305402209	0.0354208792668358	NA
chr3:clu_3362_NA	Not enough valid samples	NA	NA	NA	NA	AT3G28670
chr3:clu_3363_NA	Success	0.00377756149713093	1	0.930734934658117	0.969742494113854	AT3G28690
chr3:clu_3364_NA	Success	15.171379119397	2	2.57723348649614e-07	6.13981319970552e-05	RPL34C
chr3:clu_3365_NA	Success	0.352856199129974	1	0.400870876977545	0.635930282926188	KIN11
chr3:clu_3366_NA	Success	6.20796695783829	1	0.000425686075670689	0.0066846016570163	KIN11
chr3:clu_3367_NA	Success	7.73897675711123	2	0.000435516986817371	0.00676847275904316	AT3G29185
chr3:clu_3368_NA	Success	0.0161290802406171	1	0.857462232210592	0.931940138986965	UGD2
chr3:clu_3369_NA	Success	1.14134840649473	1	0.130824218964304	0.317325036345435	RIK
chr3:clu_3370_NA	Not enough valid samples	NA	NA	NA	NA	RIK
chr3:clu_3371_NA	Success	11.9861390644611	2	6.22996985125771e-06	0.000436822304687023	RIK
chr3:clu_3372_NA	Success	2.02729715575379	2	0.131690980765747	0.318258507787972	AT3G29644
chr3:clu_3373_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3374_NA	Success	0.183726164460666	1	0.544396252679473	0.755100632187533	NA
chr3:clu_3375_NA	Success	0.265149012824452	1	0.466481590273116	0.695569730303385	AT3G30300
chr3:clu_3376_NA	Success	7.01475657677702	4	0.00720145520098429	0.0445394197539946	AT3G30390
chr3:clu_3377_NA	Success	1.20212836835159	1	0.12100558493959	0.302773999883978	QQS
chr3:clu_3378_NA	Success	0.88675602449527	1	0.182948031885096	0.395561131625444	AT3G33530
chr3:clu_3379_NA	Success	0.0535378256640229	1	0.74349834831847	0.882731397255246	AT3G33530
chr3:clu_3380_NA	Success	11.8255859167534	3	2.95391534857791e-05	0.001236952052217	AT3G33530
chr3:clu_3381_NA	Success	8.28944195223937	1	4.66677452758174e-05	0.00158093541580437	AT3G33530
chr3:clu_3382_NA	Success	6.60337681976057	2	0.00135578206723243	0.0145644862342325	NA
chr3:clu_3383_NA	Success	7.19171178564079	3	0.0024270920229547	0.0209076641405955	AT3G42150
chr3:clu_3384_NA	Success	0.149476699205138	1	0.584539291033944	0.784464978351553	HAT
chr3:clu_3385_NA	Success	5.80924446539211	5	0.0404063046330253	0.14874848408861	NA
chr3:clu_3386_NA	Success	0.328945910391099	1	0.417305197839806	0.650418602116468	SAC3
chr3:clu_3387_NA	Success	0.452768485729166	1	0.341301371311808	0.580506579368403	FAX2
chr3:clu_3388_NA	Success	0.0460709524441825	1	0.761471624795662	0.892822928356939	AT3G43610
chr3:clu_3389_NA	Success	0.227083431106053	1	0.500362791302175	0.717955137172593	LTPG2
chr3:clu_3390_NA	Not enough valid samples	NA	NA	NA	NA	DCL3
chr3:clu_3391_NA	Success	1.22834742147563	1	0.117024794668837	0.298502331579141	CEF
chr3:clu_3392_NA	Success	2.27883702453846	1	0.0327715513703834	0.128480035470101	RPP2D
chr3:clu_3393_NA	Success	0.00679964858849758	1	0.907164338632691	0.957668235636402	AT3G44630
chr3:clu_3394_NA	Success	8.11598972097735	1	5.60400971998949e-05	0.00177853571639666	HDA9
chr3:clu_3395_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3396_NA	Not enough valid samples	NA	NA	NA	NA	AT3G44740
chr3:clu_3397_NA	Not enough valid samples	NA	NA	NA	NA	SETH2
chr3:clu_3398_NA	Success	0.0542665420069	1	0.741820419086493	0.881587924141024	SETH2
chr3:clu_3399_NA	Success	2.94457723922687	1	0.0152344132361817	0.0742031597852791	GRIK1,CPuORF61
chr3:clu_3400_NA	Success	0.366710176145105	1	0.391776760876826	0.626546394276535	AT3G45900
chr3:clu_3401_NA	Success	0.217965043945924	2	0.804153551210279	0.913879742517524	ATHRS1
chr3:clu_3402_NA	Not enough valid samples	NA	NA	NA	NA	NUDT9
chr3:clu_3403_NA	Not enough valid samples	NA	NA	NA	NA	AT3G46210
chr3:clu_3404_NA	Success	2.67688269847054	2	0.0687772196596019	0.214439831720475	AT3G46490
chr3:clu_3405_NA	Success	0.0832695800460215	1	0.683206061492975	0.8502004298487	TRP2
chr3:clu_3406_NA	Not enough valid samples	NA	NA	NA	NA	AT3G46668
chr3:clu_3407_NA	Success	0.76292874133469	2	0.466298756768065	0.695569730303385	PTAC16
chr3:clu_3408_NA	Success	0.215661219584035	1	0.511340759978455	0.72721339213917	PTAC16
chr3:clu_3409_NA	Success	1.8269741375619	1	0.0559364604997985	0.185037476532644	RABA2C
chr3:clu_3410_NA	Success	0.0331117777936356	1	0.796916796331637	0.909770594827673	ANTR4
chr3:clu_3411_NA	Success	0.26740804348745	1	0.464589084398982	0.693433707654916	AT3G47000
chr3:clu_3412_NA	Success	0.193836727572034	1	0.533524874525523	0.747827752996026	AT3G47250
chr3:clu_3413_NA	Success	0.726474942338186	1	0.228055207771022	0.46075206287897	PYRR
chr3:clu_3414_NA	Success	0.104146023374142	1	0.648109386349744	0.833639426648363	PYRR
chr3:clu_3415_NA	Success	2.46746778638521	2	0.0847993173457085	0.246547677721612	AT3G47675
chr3:clu_3416_NA	Success	2.45373122526212	3	0.178699967200778	0.388730448131562	NA
chr3:clu_3417_NA	Success	0.000111731239201163	1	0.988073138046918	0.994624051779489	AT3G47910
chr3:clu_3418_NA	Not enough valid samples	NA	NA	NA	NA	AT3G48050
chr3:clu_3419_NA	Success	6.31201302688942	1	0.000380820243642151	0.00617297330419938	GLYRS-2
chr3:clu_3420_NA	Success	1.77117636254457	1	0.0598205527483393	0.194143128671951	GLYRS-2
chr3:clu_3421_NA	Success	3.43487607586684	1	0.0087666809133153	0.0508398150938145	GLYRS-2
chr3:clu_3422_NA	Success	0.438459104799648	1	0.349047148487536	0.588248827663455	GLYRS-2
chr3:clu_3423_NA	Success	6.38353969298873	1	0.00035277321403555	0.00597449842117962	AT3G48200
chr3:clu_3424_NA	Success	1.23317020108411	1	0.116308444753732	0.297429992309162	AT3G48380
chr3:clu_3425_NA	Success	0.102323437176665	1	0.650995881458793	0.834731840404197	AT3G48420
chr3:clu_3426_NA	Success	0.937967345564374	1	0.170796916872811	0.37836348594528	SCD2
chr3:clu_3427_NA	Success	2.66549698145343	2	0.0695647725391604	0.215779618524248	CLPC2
chr3:clu_3428_NA	Not enough valid samples	NA	NA	NA	NA	AT3G48880
chr3:clu_3429_NA	Success	0.3287848094011	1	0.417419272662289	0.650418602116468	RPL13B
chr3:clu_3430_NA	Success	1.31258919235938	1	0.105180683831805	0.280567243192742	PUB32
chr3:clu_3431_NA	Success	2.22498969543653	1	0.0349016679514332	0.134049081367606	AT3G49140
chr3:clu_3432_NA	Success	0.999632293637092	1	0.157375546936253	0.356757348881806	AT3G49140
chr3:clu_3433_NA	Success	0.17089263980634	1	0.558800532968534	0.766802354161226	AT3G49140
chr3:clu_3434_NA	Success	3.35794608218322	1	0.00955574745275659	0.0533600188154088	iqd21
chr3:clu_3435_NA	Success	1.71546035530608	1	0.0639864198721835	0.203072690436456	iqd21
chr3:clu_3436_NA	Success	19.9120824265824	2	2.25056975895906e-09	1.35709356465231e-06	SR34A
chr3:clu_3437_NA	Success	1.27332246430706	1	0.110528744831595	0.288859258413826	SR34A
chr3:clu_3438_NA	Not enough valid samples	NA	NA	NA	NA	RDR6
chr3:clu_3439_NA	Success	2.19922630628123	1	0.0359715548696178	0.136433547398413	UBP26
chr3:clu_3440_NA	Success	0.131027259394131	1	0.608712173428134	0.802829047631594	AT3G49640
chr3:clu_3441_NA	Not enough valid samples	NA	NA	NA	NA	AT3G49645
chr3:clu_3442_NA	Success	0.112497427249991	1	0.635260163149789	0.823844076258821	BCAT3
chr3:clu_3443_NA	Success	0.346109552896934	1	0.40541060468964	0.640625247976553	AT3G49720
chr3:clu_3444_NA	Not enough valid samples	NA	NA	NA	NA	AT3G49840
chr3:clu_3445_NA	Not enough valid samples	NA	NA	NA	NA	AT3G49840
chr3:clu_3446_NA	Not enough valid samples	NA	NA	NA	NA	AT3G50050
chr3:clu_3447_NA	Success	2.48628571474296	1	0.0257523341864818	0.1081382835268	KICP-02
chr3:clu_3448_NA	Success	4.67263879086951	1	0.00223560789359147	0.0196409925885829	KICP-02
chr3:clu_3449_NA	Success	0.000410195468916186	1	0.977149741891319	0.990325865393484	AT3G50370
chr3:clu_3450_NA	Success	7.52966447765937	1	0.000104184043401679	0.00259599083352118	RNU1
chr3:clu_3451_NA	Success	2.54525377798757	1	0.0240571497661046	0.103469766825685	AT3G50790
chr3:clu_3452_NA	Success	0.411080070481319	1	0.364549347512113	0.602058170656407	AT3G50790
chr3:clu_3453_NA	Success	0.0282423923255237	1	0.812140715756852	0.915708398656286	RPP13L4
chr3:clu_3454_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G51075
chr3:clu_3455_NA	Success	0.040136562684836	1	0.776927620514375	0.900132879364432	AT3G51100
chr3:clu_3456_NA	Success	0.603179544843769	1	0.272054395482953	0.509592915214734	AT3G51270
chr3:clu_3457_NA	Success	0.000615387881794049	1	0.97201402447125	0.987851601346217	VPS35C
chr3:clu_3458_NA	Success	1.15762825155832	1	0.128110166115439	0.312754778006516	VPS35C
chr3:clu_3459_NA	Success	0.117041609847121	1	0.628512572956822	0.819893937478597	PAT10
chr3:clu_3460_NA	Success	3.57068764421496	2	0.0281364991256861	0.115103860059625	SSL4
chr3:clu_3461_NA	Success	0.145464280715373	1	0.589626099901599	0.786928082292543	AT3G51620
chr3:clu_3462_NA	Success	5.97989465341448	1	0.000543610173773107	0.00774805984044947	SAC8
chr3:clu_3463_NA	Success	7.22601630953585	1	0.000143774611159103	0.00318735626944628	CPK13
chr3:clu_3464_NA	Success	5.98535855276759	1	0.000540431391909742	0.00774805984044947	HMGB1
chr3:clu_3465_NA	Success	0.0302631607204376	1	0.80566599367042	0.913917259329154	AT3G51950
chr3:clu_3466_NA	Not enough valid samples	NA	NA	NA	NA	ATBZIP24
chr3:clu_3467_NA	Success	0.550062636790074	1	0.294238613637673	0.531852170334283	AT3G52030
chr3:clu_3468_NA	Not enough valid samples	NA	NA	NA	NA	AT3G52050
chr3:clu_3469_NA	Success	0.538880688698441	2	0.583400894265419	0.784464978351553	AT3G52050
chr3:clu_3470_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3471_NA	Success	1.06094562343839	1	0.145207138502987	0.339642763837476	AT3G52120
chr3:clu_3472_NA	Success	1.57640191558811	1	0.0757966187357977	0.227882655927466	AT3G52170
chr3:clu_3473_NA	Success	1.18115659289856	1	0.124297755763079	0.307682868329789	DSP4
chr3:clu_3474_NA	Not enough valid samples	NA	NA	NA	NA	AT3G52260
chr3:clu_3475_NA	Success	7.83200466381305	2	0.000396829173308611	0.0063640423272631	SPP3B
chr3:clu_3476_NA	Success	17.3656441850644	2	2.8720801520385e-08	9.62146850932898e-06	SPP3B
chr3:clu_3477_NA	Success	1.1895012443083	2	0.304373033998605	0.543652071982106	AT3G52535
chr3:clu_3478_NA	Success	7.75000064814344	1	8.25051973126203e-05	0.00222101044551384	UEV1D
chr3:clu_3479_NA	Success	1.21996128985649	1	0.118282063399264	0.299933070772734	UEV1D
chr3:clu_3480_NA	Success	1.60917777596646	1	0.0728167476551943	0.222659730406096	AT3G52570
chr3:clu_3481_NA	Success	0.182044951895676	1	0.54624353499954	0.755241120959703	RPA3A
