ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1484	"AT5G19960"	"AT5G19960"	chr5	+	6744380	6744479	6743925	6744139	6745331	6745392
1485	"AT5G19960"	"AT5G19960"	chr5	+	6744571	6744984	6744380	6744479	6745331	6745392
1486	"AT2G48110"	"MED33B"	chr2	+	19675211	19675268	19675040	19675132	19675436	19675795
1487	"AT3G20510"	"FAX6"	chr3	+	7161721	7161809	7160676	7161082	7161918	7162206
1488	"AT5G22370"	"EMB1705"	chr5	+	7408066	7408139	7407879	7407967	7408216	7408347
1489	"AT2G40940"	"ERS1"	chr2	-	17085913	17086844	17085449	17085818	17087079	17087297
1490	"AT5G51220"	"AT5G51220"	chr5	-	20821720	20821781	20821567	20821616	20821923	20822048
1491	"AT5G19470"	"NUDT24"	chr5	+	6567585	6567665	6567333	6567459	6568071	6568187
1492	"AT5G19470"	"NUDT24"	chr5	+	6567609	6567665	6567333	6567459	6568071	6568187
1493	"AT5G12200"	"PYD2"	chr5	-	3942264	3942317	3941997	3942154	3942391	3942432
1495	"AT1G15750"	"TPL"	chr1	-	5420279	5420431	5419999	5420179	5420836	5420929
1497	"AT1G80000"	"AT1G80000"	chr1	+	30095772	30095892	30095431	30095534	30096292	30096345
1498	"AT5G24760"	"AT5G24760"	chr5	-	8495726	8495788	8495500	8495596	8495854	8495930
1502	"AT3G62900"	"AT3G62900"	chr3	-	23248538	23248666	23248128	23248431	23248757	23249067
1504	"AT1G50950"	"AT1G50950"	chr1	+	18881850	18881908	18881559	18881747	18882249	18882290
1505	"AT3G25013"	"AT3G25013"	chr3	+	9115526	9115800	9115002	9115178	9116053	9116188
1506	"AT3G60340"	"AT3G60340"	chr3	+	22304674	22304759	22304151	22304482	22304845	22304897
1507	"AT5G38430"	"RBCS-1B"	chr5	-	15384760	15384895	15384116	15384589	15384984	15385178
1508	"AT5G01950"	"AT5G01950"	chr5	-	369284	369537	369010	369082	369690	369786
1509	"AT5G05310"	"AT5G05310"	chr5	+	1574041	1574158	1573853	1573934	1574254	1574323
1514	"AT1G49430"	"LACS2"	chr1	+	18292593	18292688	18292461	18292501	18292821	18292989
1515	"AT4G06676"	"AT4G06676"	chr4	+	3899167	3899233	3898864	3899089	3899704	3899846
1516	"AT4G15530"	"PPDK"	chr4	-	8869117	8869174	8868775	8869009	8870475	8870730
1519	"AT1G34030"	"RPS18A"	chr1	-	12371036	12371197	12370491	12370680	12371462	12371553
1520	"AT2G36370"	"FBL11"	chr2	+	15249233	15249270	15248984	15249090	15249349	15249501
1521	"AT4G31120"	"PMRT15"	chr4	-	15133110	15133159	15132946	15133033	15133256	15133360
1522	"AT4G37480"	"AT4G37480"	chr4	+	17620755	17620841	17619716	17620595	17621121	17621262
1524	"AT2G36740"	"SWC2"	chr2	-	15407446	15407512	15407046	15407261	15407727	15407770
1525	"AT2G44180"	"MAP2A"	chr2	-	18271341	18271384	18271152	18271260	18271613	18271860
1527	"AT1G71692"	"AGL12"	chr1	-	26954554	26954660	26953644	26953706	26954757	26955127
1528	"AT1G72420"	"AT1G72420"	chr1	-	27263134	27263199	27262781	27262895	27263642	27263669
1529	"AT3G24518"	"AT3G24518"	chr3	-	8941221	8941397	8939326	8939598	8941503	8941626
1531	"AT5G18255"	"AT5G18255"	chr5	+	6036229	6036292	6035629	6035726	6036398	6037633
1532	"AT3G20560"	"PDIL5-3"	chr3	+	7185053	7185120	7184714	7184771	7185331	7185475
1533	"AT1G01490"	"AT1G01490"	chr1	-	181346	181422	180058	180852	182060	182135
1534	"AT4G24415"	"MIR824A"	chr4	+	12623975	12624025	12623535	12623725	12625035	12625805
1535	"AT4G15393"	"CYP702A5"	chr4	+	8806430	8806613	8805712	8806051	8806710	8806838
1536	"AT3G48820"	"AT3G48820"	chr3	-	18102585	18102632	18102377	18102467	18102764	18102884
1537	"AT3G48820"	"AT3G48820"	chr3	-	18102585	18102659	18102377	18102467	18102764	18102911
1538	"AT1G25230"	"PAP4"	chr1	-	8841869	8842026	8841665	8841773	8842094	8842317
1539	"AT2G17190"	"DSK2A"	chr2	-	7478502	7478592	7478264	7478420	7478736	7478765
1540	"AT2G17190"	"DSK2A"	chr2	-	7478736	7478765	7478502	7478592	7479154	7479210
1542	"AT3G59410"	"GCN2"	chr3	+	21954673	21954858	21954187	21954357	21955156	21955305
1543	"AT3G59410"	"GCN2"	chr3	+	21955970	21956244	21955417	21955667	21956315	21956409
1544	"AT2G47510"	"FUM1"	chr2	+	19501552	19501582	19501359	19501458	19501692	19501758
1545	"AT1G73660"	"AT1G73660"	chr1	-	27693294	27693373	27693103	27693202	27693637	27693738
1546	"AT2G35840"	"SPP2"	chr2	+	15053932	15054011	15053622	15053647	15054083	15054383
1547	"AT2G19430"	"THO6"	chr2	+	8417377	8417494	8417010	8417121	8417650	8417960
1548	"AT2G26540"	"UROS"	chr2	-	11288718	11288814	11288371	11288427	11289194	11289313
1549	"AT3G28155"	"AT3G28155"	chr3	-	10485784	10485868	10485614	10485681	10485961	10485991
1550	"AT3G26070"	"PAP4"	chr3	+	9527527	9527623	9527323	9527437	9527790	9527865
1552	"AT1G15240"	"AT1G15240"	chr1	+	5246147	5246248	5245026	5246050	5246323	5246468
1554	"AT1G56300"	"AT1G56300"	chr1	-	21079658	21079729	21079414	21079471	21079861	21079949
1557	"AT1G59730"	"TRX7"	chr1	-	21952971	21953094	21952633	21952890	21953257	21953456
1558	"AT1G33270"	"AT1G33270"	chr1	-	12068828	12068925	12068558	12068654	12069006	12069112
1559	"AT5G58470"	"TAF15B"	chr5	-	23639687	23640321	23639397	23639548	23640443	23640537
1561	"AT2G39550"	"GGB"	chr2	+	16502985	16503031	16502806	16502883	16503288	16503413
1562	"AT1G53380"	"AT1G53380"	chr1	-	19915841	19915959	19913075	19914702	19916380	19916517
1563	"AT4G25600"	"P4H12"	chr4	+	13061145	13061203	13060911	13061031	13061280	13061334
1564	"AT1G16880"	"ACR11"	chr1	+	5774732	5774827	5774463	5774601	5774968	5775053
1565	"AT2G37200"	"AT2G37200"	chr2	-	15622398	15622531	15621953	15622286	15622826	15623097
1566	"AT2G02780"	"AT2G02780"	chr2	-	782466	782504	782272	782387	782570	782764
1567	"AT3G13970"	"ATG12B"	chr3	-	4613905	4613968	4613505	4613755	4614055	4614124
1568	"AT5G42210"	"AT5G42210"	chr5	+	16867007	16867120	16866491	16866603	16867802	16867925
1569	"AT5G42210"	"AT5G42210"	chr5	+	16868400	16868476	16868024	16868220	16868734	16868821
1570	"AT2G21280"	"GC1"	chr2	-	9111561	9111640	9111404	9111466	9111741	9111786
1571	"AT2G19400"	"AT2G19400"	chr2	-	8399793	8399878	8399651	8399702	8399978	8400026
1572	"AT4G18440"	"AT4G18440"	chr4	-	10186691	10186760	10186130	10186603	10186825	10186927
1573	"AT3G44160"	"AT3G44160"	chr3	-	15891125	15891192	15890973	15891009	15891780	15891988
1574	"AT1G33230"	"AT1G33230"	chr1	+	12047280	12047375	12047120	12047199	12047479	12047584
1577	"AT3G22170"	"FHY3"	chr3	-	7822500	7822545	7822017	7822415	7822638	7822707
1578	"AT5G52070"	"AT5G52070"	chr5	+	21162095	21162208	21161310	21161353	21163578	21163648
1579	"AT5G52070"	"AT5G52070"	chr5	+	21162095	21162208	21161310	21161353	21163726	21163968
1580	"AT5G52070"	"AT5G52070"	chr5	+	21163578	21163648	21161310	21161353	21163726	21163968
1581	"AT5G52070"	"AT5G52070"	chr5	+	21163578	21163648	21162095	21162208	21163726	21163968
1583	"AT5G42030"	"ABIL4"	chr5	-	16812095	16812138	16811954	16812025	16812228	16812285
1585	"AT3G33530"	"AT3G33530"	chr3	+	14089870	14089946	14089290	14089429	14090018	14090201
1586	"AT2G18250"	"COAD"	chr2	+	7941012	7941107	7940824	7940884	7941200	7941270
1587	"AT3G47450"	"NOA1"	chr3	-	17484921	17484942	17484573	17484619	17485089	17485171
1588	"AT4G21880"	"AT4G21880"	chr4	+	11609857	11609936	11609642	11609770	11610131	11610349
1589	"AT2G47760"	"ALG3"	chr2	-	19566422	19566539	19566223	19566333	19566634	19566723
1590	"AT2G14530"	"TBL13"	chr2	+	6188028	6188206	6187420	6187883	6188432	6188573
1591	"AT2G14530"	"TBL13"	chr2	+	6188432	6188573	6188028	6188206	6189083	6189204
1592	"AT4G35290"	"GLR3.2"	chr4	+	16789956	16790032	16789720	16789866	16790269	16790548
1593	"AT5G43680"	"AT5G43680"	chr5	+	17544712	17544771	17544496	17544638	17544859	17545028
1594	"AT5G35730"	"AT5G35730"	chr5	+	13894355	13894448	13894134	13894277	13894534	13894651
1595	"AT5G40210"	"AT5G40210"	chr5	-	16074470	16074663	16074202	16074364	16075445	16075559
1597	"AT5G65970"	"MLO10"	chr5	-	26388740	26388781	26388495	26388669	26388864	26388914
1598	"AT5G65970"	"MLO10"	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558
1599	"AT2G46090"	"LCKB2"	chr2	+	18951452	18951506	18951262	18951339	18951611	18951671
1600	"AT2G32730"	"RPN2A"	chr2	+	13880842	13880912	13880045	13880334	13881140	13881246
1601	"AT5G39530"	"AT5G39530"	chr5	-	15826807	15826957	15826469	15826667	15827151	15827238
1602	"AT3G04040"	"AT3G04040"	chr3	+	1048162	1048214	1047932	1047983	1048542	1048601
1604	"AT4G08460"	"AT4G08460"	chr4	-	5378697	5378821	5377063	5378205	5380530	5380608
1606	"AT1G70620"	"AT1G70620"	chr1	+	26630397	26630582	26630246	26630303	26630700	26631073
1607	"AT1G70620"	"AT1G70620"	chr1	+	26630504	26630582	26630246	26630303	26630700	26631104
1608	"AT2G23950"	"AT2G23950"	chr2	-	10188535	10188664	10188106	10188451	10188757	10188858
1609	"AT3G02740"	"AT3G02740"	chr3	+	592451	592539	592168	592242	592608	592684
1610	"AT2G20000"	"CDC27B"	chr2	-	8634648	8634804	8634282	8634496	8635110	8635397
1611	"AT2G20000"	"CDC27B"	chr2	-	8635475	8635573	8635110	8635397	8635661	8635708
1612	"AT4G31100"	"WAKL17"	chr4	+	15124984	15125095	15123780	15124867	15125182	15126531
1613	"AT5G62575"	"SDH7B"	chr5	+	25117686	25117755	25117519	25117601	25118053	25118156
1614	"AT5G62575"	"SDH7B"	chr5	+	25117689	25117755	25117487	25117601	25118053	25118156
1615	"AT5G62575"	"SDH7B"	chr5	+	25118053	25118156	25117686	25117755	25118494	25118735
1616	"AT5G48810"	"CYTB5-D"	chr5	-	19789591	19789658	19789066	19789517	19790093	19790334
1617	"AT1G56630"	"AT1G56630"	chr1	-	21225556	21225590	21224775	21224911	21225875	21226075
1618	"AT4G17050"	"UGLYAH"	chr4	+	9590996	9591063	9590857	9590897	9591201	9591287
1622	"AT2G23360"	"FPP7"	chr2	+	9949366	9949488	9948902	9948931	9949825	9949940
1623	"AT4G38120"	"AT4G38120"	chr4	-	17894099	17894151	17893768	17893922	17894232	17894312
1624	"AT4G12640"	"AT4G12640"	chr4	+	7465236	7466444	7462787	7463069	7466651	7467862
1625	"AT5G43900"	"XI-2"	chr5	-	17659850	17659895	17659683	17659746	17659984	17660096
1626	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876468	4876111	4876194	4876669	4876767
1627	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876472	4876111	4876194	4876669	4876767
1628	"AT1G71810"	"AT1G71810"	chr1	-	27003934	27003979	27003482	27003581	27004072	27004214
1629	"AT5G60540"	"PDX2"	chr5	-	24337745	24337819	24337300	24337492	24337886	24337974
1630	"AT2G28370"	"AT2G28370"	chr2	+	12131972	12132306	12131553	12131758	12133032	12133165
1633	"AT3G57230"	"AGL16"	chr3	+	21179566	21179628	21179094	21179173	21179987	21180087
1634	"AT2G43080"	"P4H1"	chr2	+	17915988	17916036	17915560	17915818	17916307	17916364
1635	"AT5G05610"	"AL1"	chr5	-	1678719	1678752	1678372	1678595	1678848	1679104
1637	"AT3G27325"	"AT3G27325"	chr3	+	10100789	10100871	10100368	10100697	10101015	10101155
1638	"AT5G45550"	"MOB1A"	chr5	+	18463313	18463422	18463116	18463165	18463606	18463700
1639	"AT1G61430"	"AT1G61430"	chr1	-	22665881	22666042	22665604	22665815	22666281	22666392
1642	"AT5G43810"	"AGO10"	chr5	+	17611505	17611582	17610971	17611361	17611844	17612421
1643	"AT1G60930"	"RECQL4B"	chr1	-	22437451	22437512	22436802	22437210	22437961	22438135
1644	"AT1G33140"	"RPL9B"	chr1	+	12023899	12024022	12023274	12023734	12024415	12024783
1645	"AT1G34570"	"AT1G34570"	chr1	-	12656235	12656295	12655912	12656034	12656428	12656486
1647	"AT4G39270"	"AT4G39270"	chr4	+	18279065	18279088	18278856	18278985	18279162	18279848
1649	"AT3G55080"	"AT3G55080"	chr3	-	20412581	20412665	20412265	20412399	20412826	20412862
1650	"AT3G55080"	"AT3G55080"	chr3	-	20412826	20412862	20412581	20412665	20413137	20413218
1651	"AT3G55080"	"AT3G55080"	chr3	-	20412826	20412877	20412581	20412665	20413137	20413218
1653	"AT1G17680"	"AT1G17680"	chr1	+	6080888	6080933	6080541	6080659	6081081	6081208
1658	"AT2G05590"	"AT2G05590"	chr2	+	2067846	2067919	2067385	2067762	2067989	2068070
1659	"AT2G18440"	"GUT15"	chr2	-	7995891	7995974	7994940	7995217	7996356	7996853
1662	"AT4G26210"	"AT4G26210"	chr4	+	13282353	13282551	13281936	13282028	13282931	13283402
1663	"AT4G26210"	"AT4G26210"	chr4	+	13282358	13282551	13281945	13282028	13282931	13283402
1664	"AT1G19660"	"BBD2"	chr1	-	6800732	6800851	6800551	6800643	6800988	6801063
1665	"AT5G12840"	"NFYA1"	chr5	-	4053277	4053302	4052684	4052963	4053412	4053534
1666	"AT3G57520"	"RFS2"	chr3	-	21289428	21289517	21288764	21289307	21289611	21289767
1667	"AT3G57520"	"RFS2"	chr3	-	21289428	21289517	21288764	21289341	21289611	21289767
1668	"AT3G28940"	"AT3G28940"	chr3	-	10968704	10968797	10968533	10968617	10969007	10969080
1669	"AT2G32320"	"THG2"	chr2	+	13727410	13727456	13726818	13726949	13727902	13728041
1671	"AT4G00630"	"KEA2"	chr4	-	263424	263634	262991	263141	263856	263985
1673	"AT3G47770"	"ATATH5"	chr3	+	17620628	17620712	17620410	17620536	17620797	17621144
1675	"AT1G55140"	"AT1G55140"	chr1	-	20573328	20573418	20573010	20573067	20573904	20574035
1676	"AT5G22770"	"ALPHA-ADR"	chr5	-	7583577	7583683	7583428	7583494	7583825	7583914
1677	"AT4G23940"	"AT4G23940"	chr4	+	12439134	12439230	12438807	12438873	12439670	12439799
1678	"AT4G23940"	"AT4G23940"	chr4	+	12439879	12439932	12439670	12439799	12440049	12440245
1679	"AT5G23380"	"AT5G23380"	chr5	+	7868951	7869043	7868618	7868704	7869850	7870302
1682	"AT3G55920"	"CYP21-2"	chr3	-	20744667	20744737	20744353	20744401	20744811	20744877
1683	"AT5G62270"	"AT5G62270"	chr5	+	25013794	25013996	25013213	25013403	25014364	25014578
1684	"AT5G10940"	"AT5G10940"	chr5	-	3449299	3449370	3449078	3449206	3449466	3449562
1685	"AT5G10940"	"AT5G10940"	chr5	-	3449694	3449785	3449466	3449562	3449945	3450277
1687	"AT3G20440"	"SBE3"	chr3	-	7127030	7127121	7126797	7126899	7127385	7127493
1689	"AT1G43690"	"AT1G43690"	chr1	+	16480423	16480502	16478246	16478925	16480584	16480721
1690	"AT1G31360"	"MED34"	chr1	+	11236405	11236470	11236210	11236318	11236644	11236723
1691	"AT1G73960"	"TAF2"	chr1	-	27812401	27812555	27811951	27812036	27812640	27812840
1692	"AT1G12800"	"AT1G12800"	chr1	-	4363530	4363620	4363145	4363445	4363703	4363824
1696	"AT3G02600"	"LPP3"	chr3	+	552436	552529	551604	551847	552930	553152
1698	"AT2G31870"	"PARG1"	chr2	-	13552221	13552399	13552022	13552127	13553230	13553416
1699	"AT2G31870"	"PARG1"	chr2	-	13552825	13552929	13552221	13552399	13553230	13553416
1700	"AT4G33925"	"AT4G33925"	chr4	+	16263437	16263459	16263236	16263352	16263574	16263680
1701	"AT4G33925"	"AT4G33925"	chr4	+	16263574	16263680	16263437	16263459	16263761	16263869
1702	"AT3G62360"	"AT3G62360"	chr3	-	23077718	23077808	23077495	23077567	23077868	23077997
1703	"AT3G62360"	"AT3G62360"	chr3	-	23079565	23079630	23079275	23079451	23079737	23079794
1704	"AT1G25490"	"PP2AA1"	chr1	+	8954620	8954687	8954381	8954521	8954776	8955107
1705	"AT3G28950"	"AT3G28950"	chr3	-	10976733	10976817	10976107	10976484	10976916	10977009
1706	"AT5G16840"	"BPA1"	chr5	+	5537023	5537093	5536754	5536864	5537316	5537391
1707	"AT5G16840"	"BPA1"	chr5	+	5537026	5537093	5536754	5536864	5537316	5537391
1708	"AT4G01440"	"AT4G01440"	chr4	+	596811	596874	596398	596715	597387	597504
1710	"AT5G60840"	"AT5G60840"	chr5	-	24474145	24474216	24473959	24474048	24474288	24474491
1711	"AT4G32915"	"GATC"	chr4	+	15885873	15885914	15885519	15885791	15886016	15886072
1712	"AT3G59320"	"AT3G59320"	chr3	-	21926247	21926305	21925940	21926135	21926544	21926639
1713	"AT3G20290"	"EHD1"	chr3	-	7077870	7077928	7077670	7077726	7078386	7078466
1714	"AT3G20290"	"EHD1"	chr3	-	7078010	7078079	7077870	7077928	7078386	7078466
1715	"AT4G35220"	"AT4G35220"	chr4	+	16753308	16753381	16753123	16753168	16753449	16753547
1716	"AT4G35220"	"AT4G35220"	chr4	+	16753670	16753741	16753449	16753547	16753840	16754305
1717	"AT2G01280"	"MEE65"	chr2	+	146116	146205	145991	146048	146276	146353
1718	"AT3G26490"	"AT3G26490"	chr3	+	9704297	9704367	9704141	9704200	9704455	9705694
1720	"AT3G28080"	"AT3G28080"	chr3	+	10452019	10452133	10451837	10451903	10453377	10453624
1721	"AT3G28080"	"AT3G28080"	chr3	+	10453377	10453624	10452019	10452133	10454443	10454605
1722	"AT3G28080"	"AT3G28080"	chr3	+	10453377	10453624	10452019	10452133	10454695	10454844
1723	"AT3G28080"	"AT3G28080"	chr3	+	10454443	10454605	10452019	10452133	10454695	10454844
1724	"AT3G28080"	"AT3G28080"	chr3	+	10454443	10454605	10453377	10453624	10454695	10454844
1725	"AT3G12200"	"NEK7"	chr3	-	3888495	3888545	3888327	3888401	3888617	3888699
1727	"AT2G44420"	"AT2G44420"	chr2	+	18330845	18331028	18330472	18330636	18331132	18331197
1728	"AT1G55340"	"AT1G55340"	chr1	+	20652307	20652354	20651830	20652108	20652575	20652822
1729	"AT4G35640"	"SAT4"	chr4	-	16906652	16906677	16906469	16906564	16906766	16906862
1731	"AT2G16770"	"bZIP23"	chr2	+	7279761	7280579	7279430	7279667	7280788	7281157
1734	"AT1G54370"	"NHX5"	chr1	-	20294344	20294364	20294148	20294246	20294465	20294541
1735	"AT1G54370"	"NHX5"	chr1	-	20294824	20294885	20294634	20294732	20294971	20295019
1736	"AT1G54370"	"NHX5"	chr1	-	20295692	20295790	20295244	20295273	20295872	20295892
1737	"AT1G54370"	"NHX5"	chr1	-	20295872	20295892	20295244	20295273	20296013	20296076
1738	"AT1G54370"	"NHX5"	chr1	-	20296804	20296856	20296661	20296721	20296945	20297133
1740	"AT4G13200"	"AT4G13200"	chr4	-	7668727	7668882	7668146	7668501	7668973	7669214
1741	"AT1G50430"	"DWF5"	chr1	-	18683349	18683450	18682837	18682963	18683679	18683806
1742	"AT1G01020"	"ARV1"	chr1	-	7563	7649	7156	7450	8235	8325
1743	"AT1G01020"	"ARV1"	chr1	-	7761	7835	7563	7649	8235	8325
1744	"AT1G01020"	"ARV1"	chr1	-	7941	7987	7761	7835	8235	8325
1745	"AT3G23460"	"AT3G23460"	chr3	+	8413264	8413327	8413060	8413184	8413415	8413495
1747	"AT5G54290"	"CCDA"	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895
1751	"AT2G26030"	"AT2G26030"	chr2	-	11092091	11092927	11091864	11092005	11093096	11093153
1752	"AT2G26030"	"AT2G26030"	chr2	-	11092091	11093016	11091864	11092005	11093096	11093168
1754	"AT5G49810"	"MMT1"	chr5	+	20240952	20241159	20240503	20240697	20241270	20241366
1755	"AT5G49810"	"MMT1"	chr5	+	20244552	20245497	20244059	20244239	20245746	20246380
1756	"AT5G14740"	"BCA2"	chr5	+	4759095	4759213	4757971	4758343	4760524	4760588
1757	"AT5G14740"	"BCA2"	chr5	+	4759095	4759218	4757971	4758343	4760524	4760588
1758	"AT5G14740"	"BCA2"	chr5	+	4760723	4760873	4760524	4760588	4760988	4761037
1759	"AT5G14740"	"BCA2"	chr5	+	4761737	4761823	4761426	4761480	4761960	4762066
1760	"AT5G14740"	"BCA2"	chr5	+	4761960	4762066	4761426	4761480	4762217	4762615
1761	"AT5G14740"	"BCA2"	chr5	+	4761960	4762070	4761426	4761480	4762217	4762615
1762	"AT1G54390"	"ING2"	chr1	-	20306152	20306216	20305378	20305623	20306423	20306635
1763	"AT5G20490"	"XIK"	chr5	-	6933291	6933329	6933007	6933134	6933420	6933522
1764	"AT5G13740"	"ZIF1"	chr5	+	4435536	4435622	4435225	4435313	4435718	4435826
1765	"AT5G51820"	"PGMP"	chr5	-	21066085	21066138	21065833	21065912	21066226	21066349
1766	"AT5G10290"	"AT5G10290"	chr5	-	3236705	3236846	3235866	3236603	3236945	3237016
1767	"AT5G10290"	"AT5G10290"	chr5	-	3236945	3237016	3236705	3236846	3237095	3237161
1768	"AT4G34360"	"AT4G34360"	chr4	+	16432704	16432787	16432343	16432482	16432937	16433072
1769	"AT1G66510"	"AT1G66510"	chr1	+	24814551	24814644	24814219	24814446	24814774	24814846
1770	"AT3G12990"	"RRP45A"	chr3	+	4157293	4157374	4157068	4157183	4157464	4157653
1771	"AT5G46915"	"AT5G46915"	chr5	-	19052950	19052992	19052528	19052580	19053098	19053200
1773	"AT4G16710"	"AT4G16710"	chr4	+	9398774	9398991	9398566	9398722	9399361	9399801
1774	"AT4G16710"	"AT4G16710"	chr4	+	9398787	9398991	9398547	9398722	9399361	9399801
1775	"AT4G16710"	"AT4G16710"	chr4	+	9399156	9399256	9398774	9398991	9399361	9399801
1777	"AT5G14710"	"AT5G14710"	chr5	+	4746725	4746773	4746331	4746524	4747247	4747314
1778	"AT5G14710"	"AT5G14710"	chr5	+	4746862	4746909	4746725	4746773	4747247	4747314
1779	"AT5G14710"	"AT5G14710"	chr5	+	4747580	4747638	4747398	4747442	4747725	4747934
1780	"AT3G54970"	"AT3G54970"	chr3	-	20369194	20369312	20368938	20369048	20369446	20369912
1781	"AT1G78476"	"AT1G78476"	chr1	+	29524584	29524647	29524173	29524237	29525534	29525676
1782	"AT3G49680"	"BCAT3"	chr3	+	18423132	18423310	18422968	18423051	18423962	18424142
1783	"AT5G17170"	"ENH1"	chr5	+	5650434	5650516	5649886	5650053	5650623	5650692
1784	"AT4G00710"	"BSK3"	chr4	+	291742	291848	291503	291637	291925	292011
1785	"AT4G09012"	"AT4G09012"	chr4	-	5781044	5781106	5780469	5780541	5782041	5782196
1787	"AT1G07440"	"AT1G07440"	chr1	-	2286711	2286818	2286296	2286624	2287010	2287227
1788	"AT1G79950"	"AT1G79950"	chr1	+	30077541	30077672	30077424	30077478	30077994	30078052
1789	"AT1G79950"	"AT1G79950"	chr1	+	30078554	30078608	30078127	30078233	30078739	30079203
1790	"AT1G12240"	"BFRUCT4"	chr1	+	4155089	4155334	4154429	4154438	4155839	4156457
1791	"AT4G12790"	"AT4G12790"	chr4	-	7517779	7517910	7517601	7517695	7518002	7518106
1792	"AT4G13720"	"AT4G13720"	chr4	-	7968212	7968222	7967782	7967814	7968329	7968393
1793	"AT4G13720"	"AT4G13720"	chr4	-	7968329	7968393	7967782	7967814	7968605	7968670
1796	"AT3G61080"	"AT3G61080"	chr3	+	22607982	22608071	22607831	22607906	22608165	22608284
1797	"AT3G14172"	"AT3G14172"	chr3	-	4704142	4704173	4703997	4704034	4704257	4704357
1798	"AT4G37630"	"CYCD5-1"	chr4	+	17680375	17680524	17679990	17680300	17680605	17680890
1799	"AT1G54510"	"NEK1"	chr1	-	20360152	20360202	20360000	20360074	20360746	20360828
1800	"AT1G54510"	"NEK1"	chr1	-	20361489	20361536	20361342	20361388	20361621	20361687
1802	"AT2G30170"	"AT2G30170"	chr2	-	12880226	12880350	12880073	12880156	12880427	12880525
1803	"AT2G30170"	"AT2G30170"	chr2	-	12881020	12881100	12880777	12880930	12881210	12881262
1804	"AT2G30170"	"AT2G30170"	chr2	-	12881020	12881116	12880777	12880930	12881210	12881262
1809	"AT3G50430"	"AT3G50430"	chr3	+	18714187	18714292	18714038	18714092	18714361	18714448
1810	"AT3G50430"	"AT3G50430"	chr3	+	18715758	18715820	18715228	18715660	18715902	18716008
1811	"AT2G14520"	"CBSDUF3"	chr2	-	6184250	6184327	6184076	6184160	6184470	6184648
1812	"AT1G69020"	"AT1G69020"	chr1	-	25946290	25946342	25946054	25946199	25946438	25946513
1813	"AT4G10430"	"AT4G10430"	chr4	-	6455325	6455374	6454874	6455241	6455796	6455883
1814	"AT4G10430"	"AT4G10430"	chr4	-	6455374	6455443	6454880	6455241	6455796	6455883
1815	"AT5G65740"	"AT5G65740"	chr5	-	26302972	26303051	26302829	26302904	26303175	26303246
1817	"AT1G47570"	"AT1G47570"	chr1	+	17480805	17480896	17480494	17480581	17481590	17481698
1818	"AT3G01500"	"BCA1"	chr3	-	195405	195511	194885	195337	195608	195694
1819	"AT5G08420"	"AT5G08420"	chr5	+	2714689	2714728	2714505	2714562	2714813	2714918
1820	"AT1G60990"	"AT1G60990"	chr1	-	22464610	22464684	22464453	22464519	22464810	22464844
1821	"AT3G06440"	"B3GALT16"	chr3	-	1973209	1973317	1972621	1973119	1973397	1973574
1822	"AT2G34040"	"AT2G34040"	chr2	-	14381661	14381761	14381511	14381577	14381855	14382017
1823	"AT5G62790"	"DXR"	chr5	-	25216081	25216144	25215836	25215986	25216209	25216330
1824	"AT1G34460"	"CYCB1-5"	chr1	+	12596531	12596573	12596119	12596188	12596927	12597273
1826	"AT2G31751"	"AT2G31751"	chr2	-	13501259	13501306	13500957	13500993	13501439	13501477
1827	"AT2G31751"	"AT2G31751"	chr2	-	13501439	13501477	13500957	13500993	13501557	13501678
1828	"AT1G64355"	"AT1G64355"	chr1	+	23886654	23886672	23886083	23886533	23886787	23887212
1829	"AT3G44400"	"AT3G44400"	chr3	-	16046171	16046201	16044686	16045026	16046288	16047353
1830	"AT5G43750"	"PNSB5"	chr5	-	17580477	17580536	17579965	17580330	17580615	17580678
1832	"AT2G35690"	"ACX1.2"	chr2	+	15000722	15000810	15000426	15000636	15000891	15001054
1834	"AT1G17220"	"FUG1"	chr1	+	5887045	5887078	5885082	5886924	5887260	5887374
1835	"AT1G17220"	"FUG1"	chr1	+	5887763	5887862	5887543	5887693	5887951	5888014
1836	"AT1G17220"	"FUG1"	chr1	+	5889668	5889857	5889130	5889406	5890009	5890470
1837	"AT3G48750"	"CDKA-1"	chr3	+	18072186	18072246	18071535	18071671	18072319	18072504
1838	"AT3G48190"	"ATM"	chr3	+	17820087	17820200	17819483	17819801	17820551	17820618
1841	"AT2G25710"	"HCS1"	chr2	+	10952949	10953223	10952657	10952830	10953477	10953626
1842	"AT2G25710"	"HCS1"	chr2	+	10953314	10953376	10952949	10953223	10953477	10953626
1843	"AT2G25710"	"HCS1"	chr2	+	10954224	10954270	10953929	10954085	10954606	10954673
1845	"AT3G02770"	"AT3G02770"	chr3	-	601700	601897	600892	601333	602136	602259
1846	"AT2G13540"	"ABH1"	chr2	+	5640244	5640329	5639711	5639782	5640475	5640544
1848	"AT1G70580"	"GGAT2"	chr1	+	26613430	26613496	26613169	26613338	26613568	26613686
