ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
910	"AT1G79500"	"KDSA1"	chr1	+	29905932	29906559	29905932	29906013	29906104	29906559	910	17,14,19	0,0,0	2,2,5	10,9,12	190	99	0	0.0	1.0,1.0,1.0	0.094,0.104,0.178	0.875
912	"AT1G25420"	"AT1G25420"	chr1	+	8916360	8916674	8916360	8916493	8916570	8916674	912	25,25,21	3,1,1	20,25,22	3,3,2	176	99	0.231037930201	0.354563160209	0.824,0.934,0.922	0.789,0.824,0.861	0.069
914	"AT1G57750"	"CYP96A15"	chr1	-	21383980	21385709	21383980	21384320	21384406	21385709	914	0,3,3	26,19,20	46,55,46	1,2,0	185	99	0	0.0	0.0,0.078,0.074	0.961,0.936,1.0	-0.915
917	"AT1G65810"	"AT1G65810"	chr1	-	24477413	24477977	24477413	24477486	24477588	24477977	917	14,15,18	1,2,2	13,13,26	0,2,1	201	99	0.109229024338	0.176359362212	0.873,0.787,0.816	1.0,0.762,0.928	-0.071
919	"AT1G15440"	"PWP2"	chr1	-	5308218	5309514	5308218	5308843	5308963	5309514	919	63,44,64	2,3,1	19,16,14	36,67,47	219	99	0	0.0	0.934,0.869,0.967	0.193,0.097,0.119	0.787
922	"AT1G49340"	"PI4KA1"	chr1	+	18263546	18264462	18263546	18264021	18264148	18264462	922	6,10,2	19,10,11	63,80,71	5,9,7	226	99	0	0.0	0.122,0.305,0.074	0.847,0.796,0.816	-0.653
924	"AT1G06190"	"RHON1"	chr1	-	1892272	1893626	1892272	1892640	1892845	1893626	924	2,4,4	3,5,7	14,16,17	0,2,2	304	99	1.32827518984e-07	2.87947768427e-07	0.178,0.207,0.157	1.0,0.723,0.735	-0.639
925	"AT1G79450"	"ALIS5"	chr1	+	29888509	29888799	29888509	29888584	29888685	29888799	925	442,494,568	8,10,19	45,43,42	204,215,161	200	99	0	0.0	0.965,0.961,0.937	0.098,0.09,0.114	0.854
928	"AT1G73390"	"AT1G73390"	chr1	-	27591301	27591644	27591301	27591403	27591489	27591644	928	45,52,42	117,131,139	55,66,51	104,120,103	185	99	0.0161322346337	0.0284147314571	0.171,0.175,0.139	0.221,0.227,0.209	-0.057
932	"AT1G09160"	"AT1G09160"	chr1	-	2952770	2953418	2952770	2953074	2953162	2953418	932	17,11,7	2,1,1	5,11,7	9,8,9	187	99	1.82647748947e-06	3.74972199825e-06	0.818,0.853,0.787	0.227,0.421,0.292	0.506
936	"AT1G35340"	"AT1G35340"	chr1	+	12977785	12978148	12977785	12978013	12978126	12978148	936	12,17,11	1,5,2	53,50,53	0,0,2	212	99	1.70251250564e-05	3.38319792787e-05	0.849,0.614,0.72	1.0,1.0,0.925	-0.247
938	"AT1G47490"	"RBP47C"	chr1	+	17426037	17426340	17426037	17426096	17426209	17426340	938	6,4,4	1,0,1	4,1,4	0,0,0	212	99	1	1.0	0.737,1.0,0.651	1.0,1.0,1.0	-0.204
939	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086286	11086527	11086286	11086326	11086434	11086527	939	9,7,6	0,0,0	0,0,0	13,10,10	207	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.0	1.0
940	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086625	11086897	11086625	11086738	11086822	11086897	940	8,17,3	0,0,0	0,0,0	5,6,12	183	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.0	1.0
948	"AT1G63770"	"AT1G63770"	chr1	-	23658037	23658332	23658037	23658109	23658215	23658332	948	7,3,5	60,63,67	204,283,230	17,41,20	205	99	0	0.0	0.053,0.022,0.035	0.853,0.769,0.847	-0.786
949	"AT1G14660"	"NHX8"	chr1	-	5034144	5034329	5034144	5034181	5034270	5034329	949	68,76,75	1,4,0	1,3,6	33,30,26	188	99	0	0.0	0.973,0.909,1.0	0.016,0.05,0.108	0.903
951	"AT1G72360"	"ERF073"	chr1	+	27241811	27242827	27241811	27242090	27242175	27242827	951	11,12,8	3,1,2	10,8,11	2,2,1	184	99	0.816832449874	0.977675905255	0.664,0.866,0.683	0.729,0.683,0.855	-0.018
957	"AT1G52150"	"ATHB-15"	chr1	-	19409710	19410288	19409710	19410059	19410138	19410288	957	0,1,0	7,5,9	0,0,1	4,9,10	178	99	1	1.0	0.0,0.1,0.0	0.0,0.0,0.053	0.016
958	"AT1G05410"	"AT1G05410"	chr1	-	1586907	1587278	1586907	1587124	1587205	1587278	958	8,11,14	3,3,0	7,9,9	2,4,1	180	99	0.502488296466	0.708051690475	0.595,0.669,1.0	0.658,0.553,0.832	0.074
965	"AT1G02145"	"ALG12"	chr1	+	404756	404953	404756	404842	404911	404953	965	20,12,22	7,4,9	16,23,22	2,6,4	168	99	0.0939162027025	0.154861823605	0.627,0.639,0.59	0.825,0.693,0.764	-0.142
967	"AT1G67540"	"AT1G67540"	chr1	-	25311241	25312482	25311241	25312260	25312348	25312482	967	68,55,63	3,2,2	3,1,2	35,48,55	187	99	0	0.0	0.923,0.936,0.943	0.043,0.011,0.019	0.91
968	"AT1G21130"	"AT1G21130"	chr1	-	7399061	7399930	7399061	7399469	7399557	7399930	968	5,6,0	0,0,0	1,0,1	1,0,2	187	99	1	1.0	1.0,1.0,NA	0.346,NA,0.209	0.723
974	"AT1G20620"	"CAT3"	chr1	+	7145690	7146041	7145690	7145780	7145879	7146041	974	0,0,0	13,10,6	0,1,0	10,12,7	198	99	1	1.0	0.0,0.0,0.0	0.0,0.04,0.0	-0.013
979	"AT1G61150"	"AT1G61150"	chr1	+	22543106	22543474	22543106	22543266	22543367	22543474	979	61,63,58	60,90,69	39,47,44	75,78,84	200	99	0.0120280428996	0.0215531404559	0.335,0.257,0.294	0.205,0.23,0.206	0.082
988	"AT1G07660"	"AT1G07660"	chr1	+	2369188	2369734	2369188	2369256	2369307	2369734	988	8,7,11	11,9,6	6,4,14	11,14,10	150	99	0.355162905031	0.514488320372	0.324,0.339,0.548	0.265,0.159,0.48	0.102
997	"AT1G29890"	"AT1G29890"	chr1	+	10464319	10464600	10464319	10464457	10464543	10464600	997	19,16,22	29,37,45	37,43,44	1,2,2	185	99	0	0.0	0.26,0.188,0.207	0.952,0.92,0.922	-0.713
998	"AT1G29890"	"AT1G29890"	chr1	+	10465262	10465785	10465262	10465412	10465529	10465785	998	89,67,100	1,9,1	5,9,5	17,21,21	216	99	0	0.0	0.976,0.773,0.979	0.119,0.164,0.098	0.782
1005	"AT1G45170"	"OEP24A"	chr1	-	17097000	17097360	17097000	17097075	17097213	17097360	1005	3,3,1	7,3,2	6,9,12	0,0,0	237	99	1.27675647832e-14	3.53387953821e-14	0.152,0.295,0.173	1.0,1.0,1.0	-0.793
1006	"AT1G68960"	"AT1G68960"	chr1	+	25929895	25931257	25929895	25930712	25930782	25931257	1006	3,3,1	7,7,2	11,9,8	0,0,2	169	99	1.12796572083e-09	2.62909303351e-09	0.201,0.201,0.227	1.0,1.0,0.701	-0.691
1007	"AT1G48380"	"RHL1"	chr1	-	17878164	17878595	17878164	17878415	17878508	17878595	1007	8,7,11	29,22,22	69,68,72	8,4,10	192	99	0	0.0	0.125,0.141,0.205	0.816,0.898,0.788	-0.677
1008	"AT1G16060"	"ADAP"	chr1	+	5508833	5509155	5508833	5508916	5509146	5509155	1008	12,10,11	28,22,27	59,56,60	0,0,4	329	99	0	0.0	0.114,0.12,0.109	1.0,1.0,0.819	-0.825
1009	"AT1G05900"	"NTH2"	chr1	+	1788920	1789245	1788920	1789025	1789161	1789245	1009	8,7,4	0,4,1	4,5,1	4,0,1	235	99	0.49285474904	0.697648274897	1.0,0.424,0.628	0.296,1.0,0.296	0.153
1024	"AT1G10650"	"AT1G10650"	chr1	-	3524748	3525403	3524748	3525119	3525209	3525403	1024	165,184,183	2,1,1	5,5,1	74,81,87	189	99	0	0.0	0.977,0.99,0.99	0.034,0.031,0.006	0.962
1025	"AT1G70280"	"AT1G70280"	chr1	-	26467956	26468302	26467956	26468133	26468221	26468302	1025	3,4,2	11,8,5	26,17,16	2,2,1	187	99	3.82804898891e-13	1.00567388692e-12	0.126,0.209,0.175	0.873,0.818,0.894	-0.692
1032	"AT1G18900"	"AT1G18900"	chr1	+	6529776	6532614	6529776	6532336	6532439	6532614	1032	8,13,19	1,2,2	2,2,2	6,15,4	202	99	4.65461003074e-12	1.15434328762e-11	0.797,0.761,0.823	0.14,0.061,0.197	0.661
1037	"AT1G66160"	"PUB20"	chr1	+	24637195	24638608	24637195	24637364	24637412	24638608	1037	1,5,5	11,8,9	10,14,14	0,2,0	147	99	5.80091530367e-13	1.49856978678e-12	0.058,0.296,0.272	1.0,0.825,1.0	-0.733
1042	"AT1G02160"	"AT1G02160"	chr1	+	411176	411597	411176	411253	411335	411597	1042	9,6,10	3,4,1	8,4,4	5,2,2	181	99	0.243097824013	0.367611343629	0.621,0.451,0.845	0.467,0.522,0.522	0.135
1050	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2411823	2411929	2412193	2412219	1050	173,217,189	0,3,5	10,10,3	64,38,62	363	99	0	0.0	1.0,0.952,0.912	0.041,0.067,0.013	0.914
1051	"AT1G66940"	"AT1G66940"	chr1	-	24973464	24973819	24973464	24973491	24973578	24973819	1051	3,0,1	14,16,12	2,1,4	13,16,13	186	99	0.216565722445	0.337203292896	0.102,0.0,0.042	0.076,0.032,0.141	-0.035
1052	"AT1G66940"	"AT1G66940"	chr1	-	24973578	24973819	24973578	24973602	24973729	24973819	1052	1,1,2	11,14,11	39,43,42	1,0,1	226	99	1	1.0	0.038,0.03,0.074	0.945,1.0,0.948	-0.917
1066	"AT1G71696"	"SOL1"	chr1	+	26967460	26967729	26967460	26967556	26967698	26967729	1066	124,140,139	2,2,3	13,17,16	159,109,107	241	99	0	0.0	0.962,0.966,0.95	0.032,0.06,0.058	0.909
1085	"AT1G31500"	"CCR4-4"	chr1	-	11275916	11276166	11275916	11275957	11276059	11276166	1085	4,6,3	10,15,12	2,2,5	8,10,13	201	99	0.56442637455	0.770802537932	0.165,0.165,0.11	0.11,0.09,0.159	0.027
1089	"AT1G16570"	"AT1G16570"	chr1	-	5670879	5671177	5670879	5671008	5671101	5671177	1089	2,5,4	0,1,1	3,4,3	0,0,1	192	99	1	1.0	1.0,0.721,0.673	1.0,1.0,0.607	-0.071
1090	"AT1G25500"	"AT1G25500"	chr1	-	8956864	8957322	8956864	8957162	8957242	8957322	1090	38,32,37	2,2,5	23,35,30	7,2,1	179	99	0.692705570678	0.891032061868	0.913,0.898,0.804	0.645,0.906,0.943	0.04
1097	"AT1G19230"	"RBOHE"	chr1	+	6646391	6646817	6646391	6646476	6646554	6646817	1097	2,1,2	14,22,14	33,36,27	4,1,7	177	99	0	0.0	0.074,0.025,0.074	0.822,0.953,0.683	-0.762
1098	"AT1G54360"	"TAF6B"	chr1	+	20290788	20291036	20290788	20290875	20290943	20291036	1098	3,0,2	37,31,30	0,2,1	30,36,34	167	99	0.61155794529	0.813660785579	0.046,0.0,0.038	0.0,0.032,0.017	0.012
1107	"AT1G16260"	"WAKL8"	chr1	-	5561168	5562113	5561168	5562029	5562080	5562113	1107	15,20,24	0,1,0	0,0,0	10,6,12	150	99	1	1.0	1.0,0.93,1.0	0.0,0.0,0.0	0.977
1108	"AT1G04960"	"AT1G04960"	chr1	-	1410184	1410868	1410184	1410318	1410618	1410868	1108	1,3,6	14,16,9	105,78,76	2,1,2	399	99	0	0.0	0.017,0.044,0.142	0.929,0.951,0.904	-0.86
1117	"AT1G31600"	"AT1G31600"	chr1	-	11314623	11315640	11314623	11314994	11315568	11315640	1117	8,5,6	9,12,14	151,125,124	1,0,0	673	99	0	0.0	0.116,0.058,0.059	0.957,1.0,1.0	-0.908
1120	"AT1G12520"	"CCS"	chr1	-	4268142	4268447	4268142	4268277	4268374	4268447	1120	8,13,11	17,26,21	6,10,5	23,19,17	196	99	0.272058361124	0.407087246536	0.192,0.202,0.209	0.116,0.21,0.129	0.049
1121	"AT1G12520"	"CCS"	chr1	-	4268374	4268555	4268374	4268447	4268528	4268555	1121	22,34,29	8,19,11	26,42,40	8,11,11	180	99	0.109226133459	0.176359362212	0.602,0.496,0.592	0.641,0.677,0.667	-0.098
1122	"AT1G77180"	"SKIP"	chr1	-	28999607	29001664	28999607	28999969	29000275	29001664	1122	109,89,108	1,2,1	2,1,1	46,44,55	405	99	0	0.0	0.964,0.916,0.964	0.011,0.006,0.004	0.941
1126	"AT1G44446"	"CAO"	chr1	-	16848911	16849395	16848911	16849206	16849282	16849395	1126	23,26,20	20,15,15	43,34,29	8,12,5	175	99	0.000241390701644	0.000464789549749	0.394,0.495,0.43	0.753,0.616,0.766	-0.272
1127	"AT1G73930"	"AT1G73930"	chr1	-	27796017	27797981	27796017	27797680	27797863	27797981	1127	6,8,6	1,2,2	0,2,2	3,1,4	282	99	0.000458229811432	0.000871480009472	0.678,0.584,0.513	0.0,0.413,0.149	0.404
1128	"AT1G29200"	"AT1G29200"	chr1	+	10207926	10208511	10207926	10208361	10208436	10208511	1128	1,1,1	5,10,7	2,1,0	5,8,6	174	99	1	1.0	0.102,0.054,0.075	0.185,0.066,0.0	-0.007
1130	"AT1G80210"	"BRCC36A"	chr1	-	30162834	30163618	30162834	30163479	30163563	30163618	1130	4,9,2	4,8,9	4,4,5	7,5,8	183	99	0.727913720216	0.917528461895	0.351,0.378,0.107	0.236,0.302,0.253	0.015
1131	"AT1G07840"	"AT1G07840"	chr1	+	2425951	2426306	2425951	2426103	2426191	2426306	1131	1,1,1	22,17,11	57,76,88	1,6,2	187	99	0	0.0	0.023,0.03,0.046	0.968,0.87,0.959	-0.899
1135	"AT1G68140"	"AT1G68140"	chr1	-	25538986	25540430	25538986	25539618	25539696	25540430	1135	18,19,18	2,0,0	2,9,0	12,15,11	177	99	0	0.0	0.834,1.0,1.0	0.085,0.251,0.0	0.833
1143	"AT1G33970"	"AT1G33970"	chr1	-	12349459	12350033	12349459	12349820	12349898	12350033	1143	53,49,54	63,55,61	33,28,28	48,63,53	177	99	0.0107526015673	0.0194930203852	0.32,0.333,0.331	0.278,0.199,0.228	0.093
1144	"AT1G54385"	"AT1G54385"	chr1	-	20303631	20303885	20303631	20303691	20303785	20303885	1144	28,41,40	1,0,0	34,27,32	1,0,1	193	99	1	1.0	0.935,1.0,1.0	0.946,1.0,0.943	0.015
1150	"AT1G22360"	"UGT85A2"	chr1	-	7894857	7896005	7894857	7895211	7895247	7896005	1150	7,4,2	0,0,0	0,0,1	0,2,0	135	99	1	1.0	1.0,1.0,1.0	NA,0.0,1.0	0.5
1151	"AT1G80960"	"AT1G80960"	chr1	+	30417666	30417852	30417666	30417709	30417781	30417852	1151	2,1,0	13,16,15	22,24,14	3,0,0	171	99	0	0.0	0.082,0.035,0.0	0.809,1.0,1.0	-0.897
1155	"AT1G55610"	"BRL1"	chr1	-	20783615	20784017	20783615	20783745	20783853	20784017	1155	28,29,27	1,4,3	6,5,2	16,16,19	207	99	0	0.0	0.931,0.776,0.811	0.152,0.13,0.048	0.729
1160	"AT1G06040"	"BBX24"	chr1	-	1828412	1829307	1828412	1828904	1828986	1829307	1160	5,2,1	12,12,15	1,2,2	11,9,13	181	99	0.710855086129	0.910599490496	0.186,0.084,0.035	0.047,0.108,0.078	0.024
1161	"AT1G03740"	"AT1G03740"	chr1	+	936188	937043	936188	936572	936654	937043	1161	18,14,20	3,5,2	4,1,6	12,9,7	181	99	8.06988650348e-08	1.76173578597e-07	0.766,0.605,0.845	0.154,0.057,0.319	0.562
1162	"AT1G26880"	"RPL34A"	chr1	-	9315382	9315929	9315382	9315733	9315819	9315929	1162	11,13,2	0,0,0	1,5,9	7,6,6	185	99	2.00239824721e-12	5.00599561802e-12	1.0,1.0,1.0	0.071,0.308,0.445	0.725
1163	"AT1G73320"	"AT1G73320"	chr1	-	27565986	27566365	27565986	27566100	27566180	27566365	1163	3,6,5	0,0,0	0,0,1	4,6,12	179	99	0	0.0	1.0,1.0,1.0	0.0,0.0,0.044	0.985
1170	"AT1G13270"	"MAP1B"	chr1	+	4546460	4546741	4546460	4546540	4546643	4546741	1170	13,16,7	13,12,13	27,38,32	21,43,30	202	99	0.650540632937	0.858159983874	0.329,0.395,0.209	0.387,0.302,0.343	-0.033
1174	"AT1G55120"	"CWINV3"	chr1	+	20566929	20567903	20566929	20566938	20567031	20567903	1174	53,64,53	32,29,24	44,27,26	25,24,19	192	99	0.127532555373	0.201709653906	0.461,0.532,0.532	0.476,0.367,0.414	0.089
1175	"AT1G22280"	"PAPP2C"	chr1	+	7874730	7875255	7874730	7875007	7875100	7875255	1175	15,19,22	0,2,1	1,2,1	7,6,2	192	99	8.06021915878e-14	2.13561362327e-13	1.0,0.83,0.919	0.069,0.147,0.205	0.776
1179	"AT1G68250"	"AT1G68250"	chr1	-	25579372	25580194	25579372	25579594	25579660	25580194	1179	5,2,4	5,2,6	4,5,4	3,3,5	165	99	0.571575413786	0.77612194606	0.375,0.375,0.286	0.444,0.5,0.324	-0.077
1181	"AT1G22880"	"CEL5"	chr1	+	8095501	8096549	8095501	8095964	8096045	8096549	1181	32,22,23	2,2,2	1,2,3	6,9,6	180	99	1.42108547152e-14	3.89855306346e-14	0.898,0.858,0.863	0.084,0.109,0.216	0.737
1182	"AT1G28960"	"NUDT15"	chr1	-	10109861	10110359	10109861	10110022	10110161	10110359	1182	86,72,63	21,25,22	79,85,80	11,13,11	238	99	0.00113588694222	0.00213409061872	0.63,0.545,0.544	0.749,0.731,0.752	-0.171
1188	"AT1G11310"	"MLO2"	chr1	-	3801399	3801617	3801399	3801460	3801549	3801617	1188	0,0,0	2,6,3	21,15,11	0,1,0	188	99	0	0.0	0.0,0.0,0.0	1.0,0.888,1.0	-0.963
1190	"AT1G10820"	"AT1G10820"	chr1	-	3604435	3604683	3604435	3604541	3604619	3604683	1190	95,80,87	0,2,0	1,0,0	31,25,45	177	99	0	0.0	1.0,0.957,1.0	0.018,0.0,0.0	0.98
1192	"AT1G31170"	"SRX"	chr1	+	11134212	11134405	11134212	11134291	11134306	11134405	1192	7,11,3	1,0,1	0,0,0	9,16,12	114	99	0	0.0	0.859,1.0,0.723	0.0,0.0,0.0	0.861
1193	"AT1G09270"	"IMPA4"	chr1	+	2997454	2998222	2997454	2997838	2997919	2998222	1193	46,46,47	0,0,0	46,43,36	0,1,0	180	99	1	1.0	1.0,1.0,1.0	1.0,0.959,1.0	0.014
1194	"AT1G05870"	"AT1G05870"	chr1	-	1772096	1772533	1772096	1772141	1772308	1772533	1194	4,6,6	4,12,14	2,5,5	12,12,11	266	99	0.307069572366	0.449016827516	0.271,0.157,0.138	0.058,0.134,0.145	0.076
1208	"AT1G17350"	"AT1G17350"	chr1	+	5944083	5944463	5944083	5944233	5944288	5944463	1208	45,40,48	5,8,5	4,1,0	8,7,8	154	99	6.37268016135e-14	1.71785291306e-13	0.853,0.763,0.861	0.243,0.084,0.0	0.717
