cluster	status	loglr	df	p	p.adjust	genes
chr3:clu_3509_NA	Success	3.26046884448527	1	0.0106611778349744	0.0609037418096267	GLYRS-2
chr3:clu_3510_NA	Success	1.15874841518863	1	0.127925740096609	0.305364602347515	ATM
chr3:clu_3511_NA	Success	11.1154400686316	1	2.41754166778157e-06	0.00025971531074144	AT3G48200
chr3:clu_3512_NA	Success	0.810423894227966	1	0.202973616096184	0.40729494949884	AT3G48380
chr3:clu_3513_NA	Success	9.26772568163869e-05	1	0.989137539046831	0.994347995325008	AT3G48420
chr3:clu_3514_NA	Success	0.512794196405451	1	0.311197084352634	0.523449050441578	SCD2
chr3:clu_3515_NA	Success	0.845971700660641	1	0.193344984119349	0.395056485469015	RPL13B
chr3:clu_3516_NA	Not enough valid samples	NA	NA	NA	NA	PUB32
chr3:clu_3517_NA	Success	2.31829200575672	1	0.0312972404125196	0.122831507177447	SRP9
chr3:clu_3518_NA	Success	2.22843793988159	1	0.0347610173066596	0.131617095930376	AT3G49140
chr3:clu_3519_NA	Success	0.670000418575	1	0.247033820580524	0.459973016509146	AT3G49140
chr3:clu_3520_NA	Success	1.69412464715464	1	0.0656626343266883	0.200639515606928	AT3G49140
chr3:clu_3521_NA	Success	0.127569378480246	1	0.613479739358858	0.776030042839041	iqd21
chr3:clu_3522_NA	Success	15.9328281187527	2	1.20354038287394e-07	2.5979278836036e-05	SR34A
chr3:clu_3523_NA	Success	0.112342644146906	1	0.635492920488108	0.793578349469035	SR34A
chr3:clu_3524_NA	Success	0.0868415458918719	1	0.676859058208248	0.820813833830387	NA
chr3:clu_3525_NA	Success	0.765956754627325	1	0.21582548815562	0.42297316809746	UBP26
chr3:clu_3526_NA	Success	0.00271576020011821	1	0.941250014361005	0.973188527457461	AT3G49640
chr3:clu_3527_NA	Success	8.6840446744132	2	0.000169265059140067	0.00402770873008884	AT3G49645
chr3:clu_3528_NA	Success	0.0708119131646754	1	0.70667201611082	0.837804171316947	BCAT3
chr3:clu_3529_NA	Success	0.223407691689147	1	0.503851170581442	0.693649909271585	AT3G49720
chr3:clu_3530_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G49840
chr3:clu_3531_NA	Success	2.31193434726595	1	0.0315300476181102	0.123424616453276	KICP-02
chr3:clu_3532_NA	Not enough valid samples	NA	NA	NA	NA	KICP-02
chr3:clu_3533_NA	Success	0.504256083268587	1	0.315259541866944	0.526240325152409	AT3G50370
chr3:clu_3534_NA	Not enough valid samples	NA	NA	NA	NA	AT3G50430
chr3:clu_3535_NA	Success	5.85370403080992	1	0.000622517695332476	0.00984946845704053	AT3G50430
chr3:clu_3536_NA	Success	6.84635381317935	1	0.000215288842291429	0.00478384471621101	RNU1
chr3:clu_3537_NA	Success	0.0689972815537203	1	0.710282883536561	0.839009377355039	AT3G50790
chr3:clu_3538_NA	Success	0.866091604604037	1	0.188132321554441	0.388344177416339	AT3G50790
chr3:clu_3539_NA	Success	0.428062026384509	1	0.354825625849401	0.563766057474705	AT3G50790
chr3:clu_3540_NA	Success	1.53392975932377	1	0.0798545513760795	0.226593632195702	RPP13L4
chr3:clu_3541_NA	Success	3.52700565714343	2	0.0293927963389992	0.117649047068153	AT3G51075
chr3:clu_3542_NA	Success	2.0656857121194	1	0.0420952233436369	0.149660899934671	VPS35C
chr3:clu_3543_NA	Success	2.25946966499882	1	0.0335216071243072	0.129212113175582	PAT10
chr3:clu_3544_NA	Success	1.69334034650581	2	0.183904193127071	0.383008140391817	SSL4
chr3:clu_3545_NA	Success	0.965853340407307	1	0.164571846333108	0.358569660864204	AT3G51620
chr3:clu_3546_NA	Success	2.9809562725234	1	0.0146181754700213	0.0744959970833128	AT3G51640
chr3:clu_3547_NA	Success	0.0806974844118997	1	0.687875437065723	0.826462743629652	AT3G51750
chr3:clu_3548_NA	Success	0.242733662194269	1	0.485956224650007	0.682416222533606	SAC8
chr3:clu_3549_NA	Success	5.42506525024095	2	0.00440477873955724	0.033214608287591	SAC8
chr3:clu_3550_NA	Success	4.64568404509859	1	0.00230236150320973	0.0218796744110057	SAC8
chr3:clu_3551_NA	Success	4.00600876097155	1	0.00464679392783068	0.0340840078881173	CPK13
chr3:clu_3552_NA	Success	2.97740373971601	1	0.0146772055913272	0.0746709011733852	HMGB1
chr3:clu_3553_NA	Success	0.398611354413163	1	0.371925033275663	0.580326232259731	AT3G51950
chr3:clu_3554_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ATBZIP24
chr3:clu_3555_NA	Success	1.81156165661119	1	0.0569818037396119	0.181836336748793	AT3G52030
chr3:clu_3556_NA	Not enough valid samples	NA	NA	NA	NA	AT3G52050
chr3:clu_3557_NA	Success	2.09745680368911	2	0.122768255340237	0.295622045926851	AT3G52050
chr3:clu_3558_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3559_NA	Success	0.812183473876701	1	0.202483952581286	0.407123422954521	AT3G52120
chr3:clu_3560_NA	Success	3.8469614058661	1	0.00554070682213229	0.0386966373018695	AT3G52150
chr3:clu_3561_NA	Not enough valid samples	NA	NA	NA	NA	AT3G52170
chr3:clu_3562_NA	Success	0.221032647686457	1	0.506127306041389	0.69586747900686	DSP4
chr3:clu_3563_NA	Success	0.721003020055591	1	0.229814995245291	0.439613046978329	AT3G52210
chr3:clu_3564_NA	Success	5.63244116331981	1	0.000789871872890678	0.0113666323803601	AT3G52260
chr3:clu_3565_NA	Not enough valid samples	NA	NA	NA	NA	SPP3B
chr3:clu_3566_NA	Success	21.9703403444709	3	1.55361103947062e-09	2.34750628064011e-06	SPP3B
chr3:clu_3567_NA	Success	1.18083994183155	2	0.307020750697218	0.518913147990488	AT3G52535
chr3:clu_3568_NA	Success	5.45044787406255	1	0.000961177687793546	0.0130841395158203	UEV1D
chr3:clu_3569_NA	Success	3.96544203904853	1	0.00485980461823294	0.0351347597040668	UEV1D
chr3:clu_3570_NA	Success	0.149931184429619	1	0.583968715990004	0.75352410748155	AT3G52570
chr3:clu_3571_NA	Success	0.474169798585478	1	0.330142298953781	0.541928314741079	RPA3A
chr3:clu_3572_NA	Not enough valid samples	NA	NA	NA	NA	AT3G52660
chr3:clu_3573_NA	Success	1.161143968597	2	0.313127767581949	0.524331369100764	FTSZ2-2
chr3:clu_3574_NA	Success	0.00279820835930877	1	0.940366520120728	0.973188527457461	AT3G52920
chr3:clu_3575_NA	Not enough valid samples	NA	NA	NA	NA	UPL7
chr3:clu_3576_NA	Not enough valid samples	NA	NA	NA	NA	UPL7
chr3:clu_3577_NA	Success	2.1088047864277	1	0.0400064841662943	0.144789934312026	UPL7
chr3:clu_3578_NA	Success	6.75723840318778	1	0.000236730122104407	0.00510998877856799	AT3G53100
chr3:clu_3579_NA	Success	0.279682031599464	1	0.454516584679054	0.65469452759776	CYP97C1
chr3:clu_3580_NA	Success	1.01255064779616	1	0.154718606602305	0.345846346276222	AT3G53190
chr3:clu_3581_NA	Success	1.46413543869346	3	0.402817124563061	0.611715251472145	AT3G53270
chr3:clu_3582_NA	Not enough valid samples	NA	NA	NA	NA	ICR5
chr3:clu_3583_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3584_NA	Success	0.156269096418782	1	0.576126809412313	0.750454835363798	CP29A
chr3:clu_3585_NA	Success	0.249637887293602	1	0.479818513489631	0.677259013435621	AT3G53470
chr3:clu_3586_NA	Success	0.0391558085701718	1	0.779598628214245	0.881716711999793	RS2Z32
chr3:clu_3587_NA	Success	2.55793237846308	2	0.0774647427446469	0.222383408602043	AFC1
chr3:clu_3588_NA	Success	0.337247673323034	1	0.411488701095087	0.618051120630891	RABE1A
chr3:clu_3589_NA	Success	0.0653963909184654	1	0.717611467647594	0.844117859083774	AGD6
chr3:clu_3590_NA	Success	0.425295215393419	1	0.356385361424414	0.565352526102142	RPL36B
chr3:clu_3591_NA	Success	3.89359924152649	2	0.0203718905707369	0.0918863482160701	AT3G53830
chr3:clu_3592_NA	Success	4.65353832223428	1	0.00228270420250587	0.0218301648733315	AKR4C11
chr3:clu_3593_NA	Success	0.00827012219519929	1	0.897667138288339	0.951508274958737	RPS21B
chr3:clu_3594_NA	Success	0.0501400640422389	1	0.751493728046873	0.865477913932031	SIGC
chr3:clu_3595_NA	Success	0.628296474563626	1	0.262296985438586	0.475996578310656	SIGC
chr3:clu_3596_NA	Success	2.75941006767721	1	0.0188129432160475	0.0871974147222323	PAS1
chr3:clu_3597_NA	Not enough valid samples	NA	NA	NA	NA	emb1967
chr3:clu_3598_NA	Success	0.668301704852951	1	0.247633853084639	0.460239547368868	AT3G54380
chr3:clu_3599_NA	Success	3.84851757683873	2	0.0213113054060423	0.0951296380163364	SKIP5
chr3:clu_3600_NA	Success	0.528008315233535	1	0.304125460625172	0.515461100397795	SKIP5
chr3:clu_3601_NA	Success	0.636673597579147	2	0.529049331309167	0.71286069031766	AT3G54500
chr3:clu_3602_NA	Success	4.07961261378603	1	0.00428426696609599	0.0326945827564194	AT3G54500
chr3:clu_3603_NA	Success	2.42801311198764	1	0.0275497201746919	0.112507100497188	AT3G54500
chr3:clu_3604_NA	Success	0.215746244767729	1	0.511257513690864	0.700689435997184	AT3G54500
chr3:clu_3605_NA	Success	0.910891457497968	1	0.177101197998451	0.373942074730433	BZIP25
chr3:clu_3606_NA	Success	1.23002245962545	1	0.116775442568129	0.285745252988573	BZIP25
chr3:clu_3607_NA	Not enough valid samples	NA	NA	NA	NA	AT3G54750
chr3:clu_3608_NA	Success	9.19009906053961	1	1.80928522190792e-05	0.00116333190225654	RABF1
chr3:clu_3609_NA	Success	1.14022945662714	1	0.131013102785911	0.310585057607918	RABF1
chr3:clu_3610_NA	Success	3.87268430551978	1	0.00538504675583673	0.0379338258651249	AT3G54880
chr3:clu_3611_NA	Success	0.0875859278499149	1	0.675555732015098	0.819891334196637	AT3G54970
chr3:clu_3612_NA	Success	0.0363851148879917	1	0.787345222547586	0.885677574929438	TON1A
chr3:clu_3613_NA	Success	2.00371771382788	1	0.0453000065484847	0.157138143731476	AT3G55020
chr3:clu_3614_NA	Success	2.40064232303695	1	0.0284385241327253	0.115048487187545	AT3G55020
chr3:clu_3615_NA	Success	1.2889579907435	1	0.108364247749047	0.272469685092721	AT3G55080
chr3:clu_3616_NA	Success	4.25571939588366	1	0.0035292090722259	0.0290606806982743	AT3G55080
chr3:clu_3617_NA	Not enough valid samples	NA	NA	NA	NA	AT3G55080
chr3:clu_3618_NA	Success	0.00153557842412511	1	0.955805440678294	0.978423376054542	NA
chr3:clu_3619_NA	Success	0.134291058858707	1	0.604284489296917	0.769228191514441	PPL1
chr3:clu_3620_NA	Success	1.28917843520799	1	0.108334065534485	0.272469685092721	AT3G55390
chr3:clu_3621_NA	Success	5.24534868469141	3	0.0148241352103372	0.0752916581607377	SCL30
chr3:clu_3622_NA	Success	0.123909419468816	1	0.618615104607696	0.779589176865912	AT3G55470
chr3:clu_3623_NA	Success	0.152758926734407	1	0.580443722733556	0.752187362821958	RBL
chr3:clu_3624_NA	Success	0.0479209044324307	1	0.756877870692803	0.86768364621877	FPGS3
chr3:clu_3625_NA	Success	0.23003179781756	1	0.49759425317502	0.690417737876452	FPGS3
chr3:clu_3626_NA	Success	0.253353840724913	1	0.476567559349232	0.67461893944371	FPGS3
chr3:clu_3627_NA	Success	0.0744935438452217	1	0.699505218811023	0.832771196065154	FPGS3
chr3:clu_3628_NA	Success	1.74669870689013	2	0.174348570156343	0.370791182881375	FPGS3
chr3:clu_3629_NA	Success	8.47858996046455	1	3.82324513552599e-05	0.00172445474620292	FPGS3
chr3:clu_3630_NA	Success	0.329376159245612	1	0.41700076759807	0.622002132123084	FPGS3
chr3:clu_3631_NA	Not enough valid samples	NA	NA	NA	NA	AT3G55760
chr3:clu_3632_NA	Success	2.21455137393696	1	0.0353310765703727	0.132449013971543	WLIM2B
chr3:clu_3633_NA	Success	1.09743959720066	1	0.138470064845416	0.321642225951458	SBPASE
chr3:clu_3634_NA	Success	2.86501121476152	1	0.0166772696167737	0.0808968038232587	SBPASE
chr3:clu_3635_NA	Success	0.958694150084625	1	0.166144858631998	0.360437733514644	SBPASE
chr3:clu_3636_NA	Success	0.84094369703007	1	0.194673850917612	0.396430798040604	LAF3
chr3:clu_3637_NA	Success	6.36242065437045	1	0.00036083047236151	0.00667030876328454	CYP21-2
chr3:clu_3638_NA	Success	4.48284376394415	1	0.00275097156653776	0.0243795779298449	CYP21-2
chr3:clu_3639_NA	Success	0.00638957909052351	1	0.90999492754889	0.957856033107888	UGP3
chr3:clu_3640_NA	Success	0.356654626578234	1	0.398347404231328	0.607369251053014	UGP3
chr3:clu_3641_NA	Not enough valid samples	NA	NA	NA	NA	AT3G56080
chr3:clu_3642_NA	Not enough valid samples	NA	NA	NA	NA	AT3G56120
chr3:clu_3643_NA	Success	4.56013893714322	1	0.00252791560980253	0.0228723382419858	AT3G56130
chr3:clu_3644_NA	Success	0.566624854287056	1	0.28708323024297	0.49802842812529	BASS4
chr3:clu_3645_NA	Success	3.82137589667897	1	0.00570008937313072	0.0394180093492015	BASS4
chr3:clu_3646_NA	Success	3.72288496890968	1	0.00635857123069345	0.0429879245171266	BASS4
chr3:clu_3647_NA	Success	7.89843573149142	2	0.000371323936733647	0.00680085416247928	AT3G56210
chr3:clu_3648_NA	Success	0.280898260216901	1	0.453537301531244	0.653747804264808	AT3G56210
chr3:clu_3649_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3650_NA	Success	0.21145210460962	1	0.515491446213333	0.703938161073968	AT3G56510
chr3:clu_3651_NA	Success	0.590304569665562	1	0.277232021790096	0.489366337529013	AT3G56590
chr3:clu_3652_NA	Success	0.320977691340886	1	0.423003610549772	0.625709817870518	PPD6
chr3:clu_3653_NA	Success	0.000166163609094383	1	0.985455494390548	0.991360354210465	AT3G56720
chr3:clu_3654_NA	Success	1.3463754925653	1	0.100805638799168	0.25992716762038	AT3G56720
chr3:clu_3655_NA	Success	0.0339657894978984	1	0.794372552497448	0.888661724461776	AT3G56840
chr3:clu_3656_NA	Success	10.8532699876814	3	7.50756072195853e-05	0.00261379979803648	UBA2A
chr3:clu_3657_NA	Success	0.486271983381613	1	0.32404653943244	0.535704946479669	PAT04
chr3:clu_3658_NA	Success	0.771107935177099	1	0.214288278446276	0.421326725741475	SSL9
chr3:clu_3659_NA	Success	4.32546429412179	1	0.00326894713088499	0.0275942967305431	CBL
chr3:clu_3660_NA	Success	6.44596773000615	1	0.000330000992006698	0.00639070288881723	CBL
chr3:clu_3661_NA	Success	0.0675962085587827	1	0.713107966400179	0.840488406576186	AT3G57170
chr3:clu_3662_NA	Success	0.64690120373541	1	0.255348396131289	0.469666983024196	AT3G57220
chr3:clu_3663_NA	Success	2.09042407761035	1	0.0408832359289162	0.146732944153426	VLN3
chr3:clu_3664_NA	Success	0.517178018816963	1	0.309137751057702	0.521034179417945	VLN3
chr3:clu_3665_NA	Success	1.106668078892	1	0.136822502326412	0.320525272891796	AT3G57470
chr3:clu_3666_NA	Success	0.0219391804496638	1	0.83408008545473	0.91135555642053	AT3G57470
chr3:clu_3667_NA	Success	0.939049139959906	1	0.170550448126575	0.366574291777033	AT3G57470
chr3:clu_3668_NA	Success	5.2319545972538	1	0.00121729404856634	0.0151385292788785	AT3G57470
chr3:clu_3669_NA	Success	0.00218372213115003	1	0.947308845672274	0.975537748533082	CPK32
chr3:clu_3670_NA	Not enough valid samples	NA	NA	NA	NA	AT3G57630
chr3:clu_3671_NA	Not enough valid samples	NA	NA	NA	NA	AT3G57980
chr3:clu_3672_NA	Success	0.253735525516333	1	0.476235672799523	0.67461893944371	AT3G58030
chr3:clu_3673_NA	Not enough valid samples	NA	NA	NA	NA	AT3G58050
chr3:clu_3674_NA	Not enough valid samples	NA	NA	NA	NA	XI-J
chr3:clu_3675_NA	Success	0.0162678598991874	1	0.856856919224243	0.925454471013461	XI-J
chr3:clu_3676_NA	Success	0.443529411836209	1	0.346275585221844	0.556028065111802	XI-J
chr3:clu_3677_NA	Success	0.0113365557847089	1	0.880310247659364	0.940124142120339	BET11
chr3:clu_3678_NA	Success	0.0659200523918173	1	0.716531732920687	0.843208293180029	AT3G58470
chr3:clu_3679_NA	Success	0.0215509532060594	1	0.835533506319615	0.911875137630147	LPPD
chr3:clu_3680_NA	Success	0.0932737931962038	1	0.665805700423754	0.812304084283682	RH11
chr3:clu_3681_NA	Success	5.6723321396222	1	0.000756650465193338	0.0109932582010301	RH11
chr3:clu_3682_NA	Not enough valid samples	NA	NA	NA	NA	TTL4
chr3:clu_3683_NA	Success	2.78552762020929	1	0.0182597532639778	0.0861671081089432	PCO5
chr3:clu_3684_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3685_NA	Success	1.07840450184457	1	0.14193918567432	0.326546476244433	AT3G58760
chr3:clu_3686_NA	Success	0.00984830086963484	1	0.888387741402883	0.944986890010388	AT3G58760
chr3:clu_3687_NA	Success	1.22483554107043	1	0.117549497507741	0.287406619310997	AT3G58760
chr3:clu_3688_NA	Success	0.59932777385859	1	0.27359055664264	0.485205787660832	AT3G58760
chr3:clu_3689_NA	Success	0.556754153591214	1	0.291320589962337	0.502208113443344	PMD1
chr3:clu_3690_NA	Success	1.05054244378698	1	0.147194666098495	0.334571667452566	PIF5
chr3:clu_3691_NA	Success	1.98023931045054	1	0.0465804573338615	0.160691942994212	PIF5
chr3:clu_3692_NA	Success	0.715771980969095	1	0.231512628296121	0.44196535862974	PIF5
chr3:clu_3693_NA	Success	0.630329862933181	1	0.261526250426991	0.475244936133714	AT3G59090
chr3:clu_3694_NA	Success	0.00227224969000872	1	0.94625299810267	0.975057315485239	AT3G59090
chr3:clu_3695_NA	Not enough valid samples	NA	NA	NA	NA	AT3G59210
chr3:clu_3696_NA	Success	0.268599425490436	1	0.463595937426917	0.663974844978266	AT3G59210
chr3:clu_3697_NA	Success	4.58266347520976	3	0.0271716475347866	0.111854973449705	AT3G59300
chr3:clu_3698_NA	Success	1.27533894844356	1	0.110246942766841	0.27534401738958	AT3G59310
chr3:clu_3699_NA	Success	4.68206149203559	1	0.00221273847153128	0.0213638839008548	AT3G59320
chr3:clu_3700_NA	Success	0.0361993758874632	1	0.787875691658328	0.885677574929438	AT3G59330
chr3:clu_3701_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G59330
chr3:clu_3702_NA	Not enough valid samples	NA	NA	NA	NA	PTI13
chr3:clu_3703_NA	Success	4.22450066933823	1	0.00365243946282177	0.0297511376189957	UTR6
chr3:clu_3704_NA	Success	0.247655222665344	1	0.481567951234708	0.678777214846682	AT3G59490
chr3:clu_3705_NA	Success	0.00177339685538414	1	0.952510088359148	0.97708265004119	AT3G59660
chr3:clu_3706_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AT3G59680
chr3:clu_3707_NA	Success	0.917180731814142	1	0.175613258620508	0.371904209854791	AT3G59780
chr3:clu_3708_NA	Success	0.546499210161528	1	0.295807809518568	0.505903339199271	AT3G59780
chr3:clu_3709_NA	Success	1.68527881842488	1	0.0663712863846266	0.201594912927835	AT3G59780
chr3:clu_3710_NA	Success	0.000244061648572824	1	0.982373361443308	0.991315269049001	AT3G59780
chr3:clu_3711_NA	Success	0.553915884119476	1	0.292553760067425	0.503006848816175	AT3G59780
chr3:clu_3712_NA	Success	1.47571243604983	1	0.0858018776524353	0.237953361325394	AT3G59800
chr3:clu_3713_NA	Success	2.06311096349054e-05	1	0.99487476992266	0.996853963762028	AT3G59870
chr3:clu_3714_NA	Not enough valid samples	NA	NA	NA	NA	AT3G60070
chr3:clu_3715_NA	Success	2.57517643167773	1	0.023241649637151	0.100769390535825	CKB3
chr3:clu_3716_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr3:clu_3717_NA	Success	0.218866801280029	1	0.50821838216184	0.69842471618603	AT3G60300
chr3:clu_3718_NA	Success	1.11346796013731	1	0.135622568543571	0.319198911322953	AT3G60300
chr3:clu_3719_NA	Success	0.0300076541288377	1	0.806471746823033	0.894698097980619	AT3G60300
chr3:clu_3720_NA	Not enough valid samples	NA	NA	NA	NA	AT3G60310
chr3:clu_3721_NA	Success	1.1941458971196	1	0.122247144430639	0.294677485674642	FKBP20-2
chr3:clu_3722_NA	Success	2.22461343760449	1	0.0349170511247129	0.131825155975177	AT3G60410
chr3:clu_3723_NA	Success	0.0277511312344956	1	0.813751469061863	0.898011065975176	CER7
chr3:clu_3724_NA	Success	1.6389633704039	1	0.0702175787491213	0.209474356347329	AT3G60810
chr3:clu_3725_NA	Success	0.137626556447231	1	0.599829509773555	0.765168754130723	AT3G60810
chr3:clu_3726_NA	Success	1.22726701450313	2	0.293092501648906	0.503539249563954	AT3G60910
chr3:clu_3727_NA	Success	0.165665542518752	1	0.564876346208255	0.741553570044026	AT3G61010
chr3:clu_3728_NA	Success	2.97601871394522	2	0.0509954577502289	0.17124211346647	AT3G61010
chr3:clu_3729_NA	Success	5.2474140955469	1	0.00119709145314363	0.0150108314165977	AT3G61010
chr3:clu_3730_NA	Success	0.588079320837238	1	0.278139409450193	0.490150474228545	PEX11E
chr3:clu_3731_NA	Success	1.63412507507641	1	0.0706329268611507	0.210277366968342	AT3G61080
chr3:clu_3732_NA	Success	0.209808433084817	1	0.517128282514223	0.705166026576662	AT3G61080
chr3:clu_3733_NA	Success	0.744382355048771	1	0.222408220987939	0.431262906404956	ASK21
chr3:clu_3734_NA	Success	1.15419234123902	1	0.128677710554036	0.306917159664007	TFB1-3
chr3:clu_3735_NA	Success	0.00567102651149298	1	0.915186389103709	0.96015160156478	TFB1-3
chr3:clu_3736_NA	Success	0.901072756758396	1	0.179453329028351	0.377267195258894	TFB1-3
chr3:clu_3737_NA	Success	2.80149786712843	1	0.0179297935584442	0.0853288758009738	TFB1-3
chr3:clu_3738_NA	Success	1.51835582731474	2	0.219071782847109	0.427253375054478	CYSC1
chr3:clu_3739_NA	Success	0.0103981165636355	1	0.885335441253191	0.943296724196307	CYSC1
chr3:clu_3740_NA	Success	3.46787140944707	1	0.00844899667438951	0.0517908072008217	LHCA2
chr3:clu_3741_NA	Not enough valid samples	NA	NA	NA	NA	AT3G61480
chr3:clu_3742_NA	Not enough valid samples	NA	NA	NA	NA	GC3
chr3:clu_3743_NA	Success	0.549111346927731	1	0.294656479794405	0.505077641485362	AT3G61690
chr3:clu_3744_NA	Success	1.39119390536803	1	0.0953059795814841	0.25375741876233	AT3G61700
chr3:clu_3745_NA	Success	0.232516527293114	1	0.495281114415722	0.689424010946251	AT3G61700
chr3:clu_3746_NA	Success	1.18770939328897	1	0.12325853960759	0.296566326985778	RS31
chr3:clu_3747_NA	Success	0.0113190882597678	1	0.880401798776776	0.940124142120339	OMTF3
chr3:clu_3748_NA	Success	2.63174293224705	1	0.0217773588787812	0.0963313797654283	AT3G62000
chr3:clu_3749_NA	Success	1.61510212385178	1	0.072291671889296	0.212721940067627	AT3G62190
chr3:clu_3750_NA	Success	5.17454251283874	1	0.00129538877644669	0.0155343844540551	DUF7
chr3:clu_3751_NA	Success	3.54235501777055	2	0.0289450805737478	0.11637239347092	AT3G62310
chr3:clu_3752_NA	Success	2.93974674250387	1	0.0153182277924277	0.0765151808077959	AT3G62360
chr3:clu_3753_NA	Success	0.0348474118223976	1	0.791781635521839	0.887187165616285	AT3G62550
chr3:clu_3754_NA	Success	0.372510827811595	1	0.388056995939302	0.595283371435823	BGLU8
chr3:clu_3755_NA	Success	1.13937871807195	1	0.131156914903285	0.310623978712953	BGLU8
chr3:clu_3756_NA	Success	10.9277442066837	4	0.000214140744567065	0.00478384471621101	BGLU8
chr3:clu_3757_NA	Success	0.0142814017667661	1	0.865792444402795	0.930356193665344	BGLU8
chr3:clu_3758_NA	Success	0.953699463245925	1	0.167252476568241	0.362060876926377	BGLU8
chr3:clu_3759_NA	Not enough valid samples	NA	NA	NA	NA	DBR4
chr3:clu_3760_NA	Success	1.07155039302438	1	0.143212166322302	0.328117639595145	AT3G62840
chr3:clu_3761_NA	Success	1.90205087606341	1	0.051127192023636	0.17124211346647	APG3
chr3:clu_3762_NA	Success	1.09226355583823	1	0.139403874609243	0.322571599593516	AT3G62970
chr3:clu_3763_NA	Success	0.833444384311832	1	0.196675776980019	0.398627899418925	AT3G63070
chr3:clu_3764_NA	Success	2.91895404064445	1	0.0156844635933686	0.078086406884942	CSP41A
chr3:clu_3765_NA	Success	5.72071887999726	1	0.000718241943309152	0.010749714284331	MIRO2
chr3:clu_3766_NA	Not enough valid samples	NA	NA	NA	NA	ATTKL
chr3:clu_3767_NA	Success	0.588022013321222	1	0.278162827035723	0.490150474228545	AT3G63340
chr3:clu_3768_NA	Success	10.7612847197142	2	2.1204763254356e-05	0.00125648616773851	AT3G63340
chr3:clu_3769_NA	Success	0.316842580611507	1	0.426006785930176	0.62769015459824	AT3G63340
chr3:clu_3770_NA	Success	0.412543309779608	1	0.363697142970561	0.574238644752893	AT3G63340
chr3:clu_3771_NA	Not enough valid samples	NA	NA	NA	NA	OTP86
chr3:clu_3772_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr3:clu_3773_NA	Not enough valid samples	NA	NA	NA	NA	CYP63
chr3:clu_3774_NA	Success	4.30330269521357	2	0.0135238201174299	0.0712003212454238	VTE3
chr3:clu_3775_NA	Not enough valid samples	NA	NA	NA	NA	AT3G63445
chr3:clu_3776_NA	Not enough valid samples	NA	NA	NA	NA	AT3G63450
chr3:clu_3777_NA	Success	1.77083895197057	1	0.05984489353913	0.187410640699742	SEC31B
chr3:clu_3778_NA	Success	0.531554774398103	1	0.302507038979199	0.513870866663935	AT3G63510
chr3:clu_3779_NA	Success	0.364472166105088	1	0.393225585650591	0.601380425018262	AT3G63510
chr3:clu_3780_NA	Success	1.94574256545707	2	0.142881085377309	0.327856218686581	CCD1
chr3:clu_3781_NA	Success	8.79665941114331	1	2.73547708165016e-05	0.00146400644818037	CCD1
chr3:clu_3782_NA	Success	0.0480796279701394	1	0.756488289051445	0.86768364621877	CCD1
chr4:clu_1599_NA	Success	0.17677836358385	1	0.552106625630556	0.731151385666092	MEE44
chr4:clu_1600_NA	Success	0.36454239039287	1	0.393180007593719	0.601380425018262	MEE44
chr4:clu_1601_NA	Success	1.8259129869615	1	0.0560077761153057	0.180062695302068	YAB3
chr4:clu_1602_NA	Success	0.199294711623139	1	0.527818637935397	0.712083894571772	AT4G00355
chr4:clu_1603_NA	Success	0.0558856131053744	1	0.73813656106167	0.857611952144701	AT4G00420
chr4:clu_1604_NA	Not enough valid samples	NA	NA	NA	NA	AT4G00440
chr4:clu_1605_NA	Success	0.00314928086302757	1	0.93674351688415	0.970462429901921	AT4G00520
chr4:clu_1606_NA	Not enough valid samples	NA	NA	NA	NA	AT4G00520
chr4:clu_1607_NA	Success	0.477566160144903	1	0.328416340885807	0.540269015872025	AT4G00520
chr4:clu_1608_NA	Success	2.60158573084746	1	0.0225457171340238	0.0981745780677521	AT4G00520
chr4:clu_1609_NA	Success	2.09136234236689	2	0.123518746320208	0.296955967684701	AT4G00560
chr4:clu_1610_NA	Not enough valid samples	NA	NA	NA	NA	AT4G00590
chr4:clu_1611_NA	Success	1.87579164600635	1	0.0527575153793017	0.173997434135756	RH8
chr4:clu_1612_NA	Not enough valid samples	NA	NA	NA	NA	APRR8
chr4:clu_1613_NA	Success	3.31055250921912	1	0.0100777288037145	0.0589069563729692	RPP1B
chr4:clu_1614_NA	Success	2.51989176371305	1	0.0247715853164708	0.104845561381477	AT4G00830
chr4:clu_1615_NA	Success	0.892591018083863	1	0.181514287580699	0.379609811120327	PAT12
chr4:clu_1616_NA	Success	0.622023726692078	1	0.264692434303528	0.476832153067866	AT4G00990
chr4:clu_1617_NA	Success	0.176455887168913	1	0.552469455330397	0.731151385666092	AT4G01040
