intron	logef	A	B	deltapsi
chr1:23739892:23740006:clu_700_NA	-1.97747578495688	0.887254293301637	0.131021740563943	-0.756232552737694
chr1:23739916:23740006:clu_700_NA	1.97747578495688	0.112745706698363	0.868978259436057	0.756232552737694
chr1:23789584:23789704:clu_702_NA	0.123747041074984	0.384507902182384	0.391243852478617	0.00673595029623236
chr1:23789584:23789824:clu_702_NA	-0.424037019365131	0.2212867145498	0.130196108382329	-0.0910906061674712
chr1:23789751:23789824:clu_702_NA	0.300289978290146	0.394205383267816	0.478560039139054	0.0843546558712387
chr1:23833671:23833750:clu_704_NA	0.0400215269957599	0.392937806396961	0.378093278314704	-0.0148445280822571
chr1:23833671:23833771:clu_704_NA	-0.23132377091682	0.149352274211167	0.109557777809885	-0.039794496401282
chr1:23833671:23833774:clu_704_NA	0.19130224392106	0.457709919391872	0.512348943875411	0.0546390244835391
chr1:23833861:23834477:clu_705_NA	0.109818958068626	0.239713221478619	0.248948517185806	0.0092352957071869
chr1:23833861:23834566:clu_705_NA	-0.329334152057215	0.0904157662790147	0.0605257180376597	-0.029890048241355
chr1:23833861:23834692:clu_705_NA	0.409999313662037	0.16032463525866	0.224793882382746	0.0644692471240862
chr1:23834592:23834692:clu_705_NA	-0.286287376923076	0.172443058126399	0.120513715448545	-0.0519293426778545
chr1:23834602:23834692:clu_705_NA	0.0958032572496281	0.337103318857307	0.345218166945244	0.00811484808793639
chr1:24052917:24053273:clu_708_NA	0.267706843513248	0.0423559042590101	0.0774066582623201	0.03505075400331
chr1:24052917:24053619:clu_708_NA	-0.404305468280434	0.914577794680096	0.853559450015907	-0.061018344664189
chr1:24053395:24053619:clu_708_NA	0.136598624767186	0.0430663010608942	0.0690338917217732	0.0259675906608791
chr1:24100556:24100638:clu_711_NA	3.64336316751802	0.00897981896450134	0.929757558800232	0.920777739835731
chr1:24100556:24100643:clu_711_NA	-3.64336316751802	0.991020181035499	0.0702424411997677	-0.920777739835731
chr1:24181194:24181536:clu_713_NA	0.151290255520201	0.298897220774832	0.350429455212273	0.0515322344374405
chr1:24181194:24181955:clu_713_NA	-0.0652325507372829	0.0648730827997544	0.0612503539822983	-0.00362272881745614
chr1:24181623:24181955:clu_713_NA	-0.0860577047829185	0.636229696425413	0.588320190805429	-0.0479095056199843
chr1:24205563:24205694:clu_714_NA	1.71555270211715	0.233174595018827	0.903839555650796	0.670664960631969
chr1:24205571:24205694:clu_714_NA	-1.71555270211715	0.766825404981173	0.0961604443492038	-0.670664960631969
chr1:24294067:24294194:clu_715_NA	3.00013258006493	0.0544118025310494	0.958712802250855	0.904300999719805
chr1:24294067:24294202:clu_715_NA	-3.00013258006493	0.945588197468951	0.0412871977491452	-0.904300999719805
chr1:24313564:24314080:clu_716_NA	23.3795109898072	2.92846385925666e-11	0.999999999831665	0.99999999980238
chr1:24313868:24314080:clu_716_NA	-23.3795109898072	0.999999999970715	1.6833518720103e-10	-0.99999999980238
chr1:24398513:24399713:clu_719_NA	-0.289594210413922	0.164214335573747	0.108729353621349	-0.055484981952398
chr1:24398960:24399713:clu_719_NA	-0.0960558099608814	0.393916715271678	0.316513915126411	-0.0774028001452678
chr1:24399314:24399713:clu_719_NA	0.385650020374803	0.441868949154574	0.57475673125224	0.132887782097666
chr1:24434697:24434777:clu_720_NA	1.28683437913681	0.0607674262338661	0.470368343838269	0.409600917604403
chr1:24434697:24435530:clu_720_NA	-2.88010770044877	0.89912621364556	0.107871806342062	-0.791254407303498
chr1:24435186:24435530:clu_720_NA	1.59327332131196	0.0401063601205739	0.421759849819669	0.381653489699095
chr1:24435894:24436173:clu_721_NA	-1.35489569299374	0.507685095889602	0.0771788235383703	-0.430506272351232
chr1:24435894:24436182:clu_721_NA	-1.35489560441427	0.39487629685096	0.0600295162896176	-0.334846780561342
chr1:24435894:24436242:clu_721_NA	2.70979129740801	0.0974386072594384	0.862791660172012	0.765353052912574
chr1:24597569:24598367:clu_725_NA	-0.298306852080834	0.762608705866641	0.638860439792925	-0.123748266073716
chr1:24597578:24598367:clu_725_NA	0.298306852080834	0.237391294133359	0.361139560207075	0.123748266073716
chr1:24686590:24686778:clu_728_NA	-3.88640590539651	0.991769668788615	0.048284884626337	-0.943484784162278
chr1:24686590:24687229:clu_728_NA	3.88640590539651	0.00823033121138513	0.951715115373663	0.943484784162278
chr1:24828781:24828946:clu_731_NA	1.51764413282414	0.226731052575705	0.859171519433176	0.63244046685747
chr1:24828781:24828961:clu_731_NA	-1.51764413282414	0.773268947424295	0.140828480566824	-0.63244046685747
chr1:24835478:24835837:clu_732_NA	-0.258286897652781	0.463507608169017	0.399909061219174	-0.0635985469498426
chr1:24835478:24836001:clu_732_NA	0.503299488303308	0.134275442057643	0.248115407006826	0.113839964949183
chr1:24835889:24836001:clu_732_NA	-0.299768587001393	0.348133801968116	0.28816106571821	-0.0599727362499067
chr1:24835900:24836001:clu_732_NA	0.0547559963508669	0.0540831478052241	0.0638144660557903	0.00973131825056615
chr1:24966530:24966623:clu_735_NA	-2.82187504986831	0.440944156922095	0.0109904785834586	-0.429953678338636
chr1:24966530:24966724:clu_735_NA	5.64375010405419	0.00823990566067735	0.975280502350429	0.967040596689752
chr1:24966646:24966724:clu_735_NA	-2.82187505418589	0.550815937417228	0.0137290190661123	-0.537086918351116
chr1:25122724:25123429:clu_738_NA	3.34816058919855	0.0487974356359406	0.976483875437807	0.927686439801866
chr1:25122724:25123441:clu_738_NA	-3.34816058919855	0.951202564364059	0.0235161245621929	-0.927686439801866
chr1:25210307:25210504:clu_743_NA	-0.0230551516648805	0.652096841512528	0.641563952602605	-0.0105328889099238
chr1:25210310:25210504:clu_743_NA	0.0230551516648805	0.347903158487472	0.358436047397395	0.0105328889099237
chr1:25263145:25263238:clu_746_NA	1.22941182521781	0.221491028164242	0.768849320567635	0.547358292403394
chr1:25263145:25263454:clu_746_NA	-1.22941182521781	0.778508971835758	0.231150679432365	-0.547358292403393
chr1:25307807:25308200:clu_749_NA	0.0137889059643333	0.354105607326191	0.360438139063026	0.0063325317368359
chr1:25308105:25308200:clu_749_NA	-0.0137889059643333	0.645894392673809	0.639561860936974	-0.00633253173683579
chr1:25518107:25518201:clu_757_NA	-2.23381977846326	0.929866239685061	0.132044313112474	-0.797821926572587
chr1:25518107:25518261:clu_757_NA	2.23381977846326	0.070133760314939	0.867955686887526	0.797821926572587
chr1:25562702:25563607:clu_759_NA	-2.4927700535751	0.900431560903601	0.0582217315068401	-0.842209829396761
chr1:25562702:25563610:clu_759_NA	2.4927700535751	0.0995684390963993	0.94177826849316	0.842209829396761
chr1:1715384:1716064:clu_76_NA	-2.58531345008189	0.452054984023821	0.00378176915976186	-0.448273214864059
chr1:1715384:1716196:clu_76_NA	7.75594035340325	0.00382571247984074	0.991666276607528	0.987840564127688
chr1:1715842:1716196:clu_76_NA	-2.58531345166068	0.0296212862086043	0.00024780363105878	-0.0293734825775455
chr1:1716102:1716196:clu_76_NA	-2.58531345166068	0.514498017287734	0.0043041506016511	-0.510193866686083
chr1:25572508:25572625:clu_760_NA	1.39373836976145	0.181637428350009	0.782821279507102	0.601183851157093
chr1:25572541:25572625:clu_760_NA	-1.39373836976145	0.818362571649991	0.217178720492898	-0.601183851157093
chr1:25599530:25599801:clu_761_NA	-2.07906386852659	0.882303650695622	0.104921454026035	-0.777382196669588
chr1:25599669:25599801:clu_761_NA	2.07906386852659	0.117696349304378	0.895078545973965	0.777382196669588
chr1:25939070:25939181:clu_767_NA	-3.30328537455892	0.963546460128773	0.0344899473981605	-0.929056512730613
chr1:25939070:25939202:clu_767_NA	3.30328537455892	0.0364535398712266	0.965510052601839	0.929056512730613
chr1:26172834:26172914:clu_770_NA	0.0485946479318796	0.586283776130876	0.609643262660472	0.0233594865295963
chr1:26172834:26172917:clu_770_NA	-0.0485946479318796	0.413716223869125	0.390356737339528	-0.0233594865295964
chr1:26176449:26177142:clu_771_NA	0.232894502693161	0.237512584992447	0.332595888737652	0.0950833037452048
chr1:26176449:26179205:clu_771_NA	-0.481334906074055	0.566108344425542	0.388100243795756	-0.178008100629787
chr1:26177250:26179205:clu_771_NA	0.248440403380895	0.19637907058201	0.279303867466592	0.082924796884582
chr1:26228063:26228138:clu_772_NA	1.7982148850531	0.182613347524877	0.890678319011455	0.708064971486579
chr1:26228063:26228146:clu_772_NA	-1.7982148850531	0.817386652475124	0.109321680988545	-0.708064971486579
chr1:26231936:26232051:clu_773_NA	-1.58772904543231	0.489822022212128	0.268219008654394	-0.221603013557733
chr1:26231936:26232193:clu_773_NA	3.17545812430205	0.00711515384250262	0.456311532442172	0.449196378599669
chr1:26232107:26232193:clu_773_NA	-1.58772907886974	0.50306282394537	0.275469458903434	-0.227593365041936
chr1:26295159:26295448:clu_774_NA	0.797436499318852	0.0220259651704183	0.0497388454650504	0.0277128802946321
chr1:26295159:26295590:clu_774_NA	0.171408299873825	0.0695894685165839	0.0840279327487161	0.0144384642321322
chr1:26295159:26295703:clu_774_NA	-0.47572666026829	0.041638694996092	0.0263226813897188	-0.0153160136063732
chr1:26295179:26295703:clu_774_NA	0.462678948475606	0.297644846732329	0.480923238324615	0.183278391592286
chr1:26295187:26295590:clu_774_NA	-0.477898342118339	0.0874662137044692	0.0551734567980666	-0.0322927569064026
chr1:26295187:26295703:clu_774_NA	-0.477898745281653	0.481634810880107	0.303813845273833	-0.177820965606275
chr1:26612760:26613170:clu_779_NA	-0.327428437639263	0.271771571765356	0.239783883151816	-0.0319876886135408
chr1:26612791:26613170:clu_779_NA	0.310131755568107	0.0121720142175893	0.0203173605548475	0.00814534633725817
chr1:26612974:26613170:clu_779_NA	0.410735061265833	0.145580985848984	0.26872059552714	0.123139609678156
chr1:26613093:26613170:clu_779_NA	-0.393438379194677	0.570475428168071	0.471178160766197	-0.0992972674018736
chr1:26711053:26711148:clu_785_NA	-0.530779095910639	0.137382178605534	0.0522147329772329	-0.085167445628301
chr1:26711053:26711152:clu_785_NA	0.530779095910639	0.862617821394466	0.947785267022767	0.085167445628301
chr1:26715706:26715929:clu_786_NA	2.75113863309155	0.0410736661572738	0.913079591691078	0.872005925533804
chr1:26715706:26715933:clu_786_NA	-2.75113863309155	0.958926333842726	0.0869204083089221	-0.872005925533804
chr1:26951059:26951161:clu_789_NA	2.77606308324329	0.0658453650267801	0.947836214040568	0.881990849013788
chr1:26951059:26951165:clu_789_NA	-2.77606308324329	0.93415463497322	0.0521637859594316	-0.881990849013788
chr1:27194649:27194729:clu_798_NA	3.81533330135199	0.0356044676137803	0.987024555273274	0.951420087659494
chr1:27194649:27194743:clu_798_NA	-3.81533330135199	0.96439553238622	0.0129754447267261	-0.951420087659494
chr1:27194805:27194883:clu_799_NA	3.2601538657671	0.0268023889055611	0.949223546478143	0.922421157572582
chr1:27194805:27194893:clu_799_NA	-3.2601538657671	0.973197611094439	0.0507764535218567	-0.922421157572582
chr1:27439930:27440072:clu_816_NA	-0.10271329664001	0.118068526486905	0.0982984116662704	-0.0197701148206341
chr1:27439973:27440072:clu_816_NA	0.10271329664001	0.881931473513095	0.90170158833373	0.0197701148206342
chr1:27529628:27530358:clu_820_NA	1.75951178515176	0.13147667654827	0.83631460494558	0.70483792839731
chr1:27529634:27530358:clu_820_NA	-1.75951178515176	0.86852332345173	0.16368539505442	-0.70483792839731
chr1:27594166:27594495:clu_823_NA	-0.320065079948365	0.18034666762571	0.103945853772077	-0.0764008138536335
chr1:27594166:27594499:clu_823_NA	0.320065079948365	0.81965333237429	0.896054146227923	0.0764008138536335
chr1:27706328:27706888:clu_827_NA	-2.2685488732367	0.928163666959757	0.121502305725296	-0.806661361234461
chr1:27706601:27706888:clu_827_NA	2.2685488732367	0.0718363330402428	0.878497694274704	0.806661361234461
chr1:27877846:27877996:clu_831_NA	-0.00833095542096999	0.386888790184063	0.382944013171349	-0.00394477701271367
chr1:27877903:27877996:clu_831_NA	0.00833095542097004	0.613111209815937	0.617055986828651	0.00394477701271378
chr1:27879270:27879360:clu_832_NA	0.266088374312286	0.131989738520575	0.181564645383857	0.0495749068632821
chr1:27879279:27879360:clu_832_NA	-0.089476015739289	0.350368102992894	0.337750520093364	-0.0126175828995292
chr1:27879279:27879489:clu_832_NA	-0.0266007136853375	0.09225742254459	0.0947063673498232	0.00244894480523321
chr1:27879401:27879489:clu_832_NA	-0.15001164488766	0.425384735941941	0.385978467172955	-0.0394062687689861
chr1:27962815:27963012:clu_834_NA	-3.01793240102152	0.968046537121853	0.0675551819196337	-0.900491355202219
chr1:27962815:27963045:clu_834_NA	3.01793240102152	0.031953462878147	0.932444818080366	0.900491355202219
chr1:1900107:1900297:clu_84_NA	1.28339983106574	0.106271281786579	0.412695546112531	0.306424264325953
chr1:1900107:1900512:clu_84_NA	-2.29109778393455	0.721113733286229	0.0784933816755178	-0.642620351610711
chr1:1900429:1900512:clu_84_NA	1.00769795286881	0.172614984927192	0.508811072211951	0.336196087284759
chr1:28214747:28214830:clu_841_NA	3.23635578393247	0.0623458637840881	0.97729110222777	0.914945238443682
chr1:28214747:28214837:clu_841_NA	-3.23635578393247	0.937654136215912	0.02270889777223	-0.914945238443682
chr1:28317373:28317461:clu_848_NA	-2.61211105650825	0.882715672140919	0.0389472884017197	-0.8437683837392
chr1:28317376:28317461:clu_848_NA	2.61211105650825	0.11728432785908	0.96105271159828	0.8437683837392
chr1:1989526:1989668:clu_85_NA	0.212438912220009	0.312675178155426	0.349160358538491	0.0364851803830645
chr1:1989526:1990137:clu_85_NA	0.087215537133988	0.296112589072711	0.29174577512654	-0.00436681394617017
chr1:1989705:1990137:clu_85_NA	0.0430509446964255	0.359074454019405	0.338494622778904	-0.0205798312405015
chr1:1989773:1990137:clu_85_NA	-0.342705394050423	0.0321377787524576	0.0205992435560649	-0.0115385351963928
chr1:28574485:28574584:clu_854_NA	0.380315650691014	0.424547356848817	0.612183058142271	0.187635701293454
chr1:28574485:28574593:clu_854_NA	-0.380315650691014	0.575452643151183	0.387816941857729	-0.187635701293454
chr1:28683009:28683673:clu_859_NA	-0.0250742701770948	0.628052599396063	0.616264544987567	-0.0117880544084952
chr1:28683044:28683673:clu_859_NA	0.0250742701770949	0.371947400603937	0.383735455012433	0.0117880544084952
chr1:28692956:28693070:clu_861_NA	-2.77994047616882	0.937309855485951	0.0544197672076137	-0.882890088278337
chr1:28692970:28693070:clu_861_NA	2.77994047616882	0.0626901445140487	0.945580232792386	0.882890088278337
chr1:29001664:29001964:clu_866_NA	11.2634619531182	1.90148656908511e-08	0.991412977863392	0.991412958848526
chr1:29001840:29001964:clu_866_NA	-11.2634619531182	0.999999980985134	0.00858702213660845	-0.991412958848526
chr1:29293272:29293401:clu_873_NA	2.44963977229056	0.178666373382851	0.895580016037859	0.716913642655008
chr1:29293278:29293401:clu_873_NA	-1.2248198857133	0.0901651661475733	0.011463119133564	-0.0787020470140093
chr1:29293278:29293434:clu_873_NA	-1.22481988657725	0.731168460469575	0.0929568648285772	-0.638211595640998
chr1:29568200:29568265:clu_877_NA	-3.17224971784044	0.482450707887473	0.00950906054258245	-0.47294164734489
chr1:29568200:29568399:clu_877_NA	6.34449943716609	0.00366125748522684	0.980362252015919	0.976700994530692
chr1:29568324:29568399:clu_877_NA	-3.17224971932565	0.5138880346273	0.0101286874414989	-0.503759347185801
chr1:29595877:29595959:clu_879_NA	1.92983420759657	0.212043150081435	0.927372715337526	0.715329565256091
chr1:29595877:29595986:clu_879_NA	-1.92983420759657	0.787956849918565	0.0726272846624741	-0.715329565256091
chr1:29621988:29622078:clu_881_NA	-2.25688758907054	0.747333656152644	0.0313911989603387	-0.715942457192306
chr1:29621997:29622078:clu_881_NA	2.25688758907054	0.252666343847356	0.968608801039661	0.715942457192306
chr1:29622210:29622303:clu_882_NA	-3.49887497306869	0.992434294508735	0.107051896076393	-0.885382398432342
chr1:29622210:29622989:clu_882_NA	3.49887497306869	0.007565705491265	0.892948103923607	0.885382398432342
chr1:29899096:29899189:clu_892_NA	-2.23812949872233	0.90932538050589	0.102400397107669	-0.80692498339822
chr1:29899099:29899189:clu_892_NA	2.23812949872233	0.0906746194941104	0.897599602892331	0.80692498339822
chr1:29942977:29943201:clu_894_NA	-2.51462413734372	0.785046270842429	0.0826481783829621	-0.702398092459466
chr1:29942977:29943247:clu_894_NA	2.25803400283085	0.0516264785186002	0.642613178605726	0.590986700087126
chr1:29942977:29943521:clu_894_NA	0.256590134512864	0.163327250638971	0.274738643011312	0.11141139237234
chr1:29964448:29964622:clu_895_NA	-0.120408322478418	0.0308584508195431	0.0244155458207973	-0.00644290499874582
chr1:29964448:29964906:clu_895_NA	0.120408322478418	0.969141549180457	0.975584454179203	0.00644290499874578
chr1:29972919:29973361:clu_896_NA	-3.46677234990792	0.962960963651136	0.0247105452479696	-0.938250418403166
chr1:29973078:29973361:clu_896_NA	3.46677234990792	0.037039036348864	0.97528945475203	0.938250418403166
chr1:29974309:29974392:clu_897_NA	3.52949354895903	0.0247920894834136	0.967291377339947	0.942499287856533
chr1:29974327:29974392:clu_897_NA	-3.52949354895903	0.975207910516586	0.0327086226600531	-0.942499287856533
chr1:30023327:30023584:clu_900_NA	3.09443814479946	0.0220974130062642	0.552670253427174	0.53057284042091
chr1:30023327:30023981:clu_900_NA	-4.72458781550072	0.902125339717869	0.00907051008693597	-0.893054829630933
chr1:30023727:30023981:clu_900_NA	1.63014967070126	0.0757772472758672	0.43825923648589	0.362481989210023
chr1:30033584:30033714:clu_902_NA	-1.9313452036569	0.841837086719436	0.100586078088297	-0.741251008631139
chr1:30033590:30033714:clu_902_NA	1.9313452036569	0.158162913280564	0.899413921911703	0.741251008631139
chr1:30109866:30110307:clu_909_NA	2.88238061794815	0.0875115707928919	0.968334715491505	0.880823144698613
chr1:30110115:30110307:clu_909_NA	-2.88238061794815	0.912488429207108	0.0316652845084947	-0.880823144698613
chr1:30110621:30110697:clu_910_NA	-0.0495080139474997	0.0134572063642715	0.0122040536680239	-0.00125315269624753
chr1:30110621:30110881:clu_910_NA	0.0495080139474997	0.986542793635728	0.987795946331976	0.00125315269624759
chr1:30181053:30181227:clu_912_NA	-0.310563423697811	0.390692573306613	0.287658310463595	-0.103034262843018
chr1:30181053:30181232:clu_912_NA	0.0168647790429392	0.333288761810157	0.340457339568141	0.00716857775798357
chr1:30181077:30181232:clu_912_NA	0.293698644654872	0.27601866488323	0.371884349968264	0.0958656850850346
chr1:30217575:30217863:clu_913_NA	-0.0589470979253989	0.50381425706288	0.474363283605373	-0.0294509734575063
chr1:30217632:30217863:clu_913_NA	0.0589470979253989	0.49618574293712	0.525636716394627	0.0294509734575064
chr1:30218927:30219061:clu_914_NA	0.113931843144951	0.15909718883344	0.191995275984385	0.0328980871509451
chr1:30218945:30219061:clu_914_NA	-0.113931843144951	0.84090281116656	0.808004724015615	-0.032898087150945
chr1:2136002:2136415:clu_92_NA	0.174950988896058	0.905635219655977	0.931589800558287	0.0259545809023103
chr1:2136002:2136450:clu_92_NA	-0.174950988896058	0.0943647803440232	0.0684101994417129	-0.0259545809023103
chr1:30318252:30318357:clu_920_NA	2.08946029007223	0.0406489910783212	0.734512171882129	0.693863180803808
chr1:30318279:30318357:clu_920_NA	-2.08946029007223	0.959351008921679	0.265487828117871	-0.693863180803808
chr1:2137143:2137264:clu_93_NA	-0.141258215137799	0.598642385602536	0.52929020965115	-0.0693521759513852
chr1:2137146:2137264:clu_93_NA	0.141258215137799	0.401357614397464	0.47070979034885	0.0693521759513852
chr1:2200219:2200330:clu_94_NA	-0.204186203474299	0.101217924362238	0.100095671279564	-0.00112225308267377
chr1:2200219:2200463:clu_94_NA	0.409055977874009	0.155898679713326	0.284661020502484	0.128762340789158
chr1:2200219:2200638:clu_94_NA	-0.55587946649341	0.647073620613283	0.450166446153337	-0.196907174459946
chr1:2200539:2200638:clu_94_NA	0.3510096920937	0.0958097753111534	0.165076862064615	0.0692670867534611
